# signal source weight pt_H0 pt_H1 pt_HH m_H0 m_H1 m_HH dR_HH dPhi_HH dEta_HH pt_H0_sub0 pt_H0_sub1 pt_H1_sub0 pt_H1_sub1 split12_fj1 split12_fj2 tau21_fj1 tau21_fj2 C2_fj1 C2_fj2 D2_fj1 D2_fj2
1	diHiggs	2.00645e-07	348.043	321.924	265.179	124.868	142.241	719.17	2.43441	-2.33123	0.687276	234.224	69.0192	170.771	104.094	45.4617	111.953	0.606319	0.316984	0.4338	0.186494	3.94842	1.05793	
1	diHiggs	2.50806e-09	323.357	234.362	126.658	156.72	125.479	612.211	2.81274	-2.81274	0.0148471	246.969	68.6868	127.78	78.2463	70.5036	83.2425	0.314731	0.30617	0.415893	0.202552	2.05795	0.802891	
1	diHiggs	1.60516e-05	456.956	247.76	702.188	141.331	113.214	567.242	1.30814	0.177491	1.37833	324.631	116.145	189.404	116.145	74.1705	62.3069	0.149757	0.252643	0.175391	0.135245	2.01668	0.715073	
1	diHiggs	1.60516e-05	475.467	313.379	283.368	157.629	154.595	803.902	2.53385	2.52996	0.194836	299.853	145.022	212.131	71.4232	84.6085	71.7089	0.309365	0.303419	0.289566	0.268415	2.91651	1.28824	
1	diHiggs	2.00645e-07	391.086	287.376	121.834	161.665	117.872	905.9	3.26115	2.95059	1.48168	216.828	179.832	224.095	56.8245	133.451	53.6978	0.186667	0.223248	0.144221	0.226972	0.947773	1.54577	
1	diHiggs	3.13507e-11	349.098	323.124	46.3392	132.408	156.078	850.976	3.23139	3.02727	1.22044	266.434	68.325	193.601	108.067	59.7084	100.9	0.286058	0.220761	0.209947	0.289545	1.79653	1.3715	
1	diHiggs	2.50806e-09	405.434	356.701	197.094	141.411	136.295	794.974	2.64857	-2.63398	0.294667	297.804	73.4391	263.803	87.0102	60.1925	75.4307	0.253274	0.207235	0.241424	0.15534	2.14488	1.16185	
1	diHiggs	2.50806e-09	331.265	314.128	432.598	143.608	112.74	575.246	1.75659	1.67319	0.576379	183.818	111.109	197.106	58.1662	85.5879	59.8906	0.349338	0.725734	0.21232	0.317669	1.25629	2.65898	
1	diHiggs	1.60516e-05	345.557	313.421	101.625	158.292	149.351	1261.37	3.66377	-2.84758	2.45277	258.276	84.0977	216.027	94.3179	83.676	88.9284	0.231878	0.158274	0.206926	0.203485	1.12809	1.02081	
1	diHiggs	2.00645e-07	511.369	268.433	274.185	144.123	115.446	884.301	2.97972	-2.79678	1.03376	410.965	103.039	204.491	50.8772	63.7323	45.6924	0.256103	0.451962	0.22035	0.301198	2.98019	1.80172	
1	diHiggs	2.00645e-07	385.956	283.118	121.719	158.054	148.273	726.569	2.94436	2.9443	0.0543484	195.175	161.476	104.374	91.0126	118.257	78.5943	0.210739	0.517367	0.213836	0.171933	1.40095	0.718785	
1	diHiggs	2.50806e-08	377.74	307.039	199.219	142.117	110.253	863.923	2.89356	2.58764	1.36486	248.814	95.7981	197.974	72.7712	52.6199	45.3262	0.724656	0.700541	0.454996	0.40789	3.80187	3.57723	
1	diHiggs	2.00645e-07	338.184	262.035	82.4592	160.494	135.724	664.46	3.03551	3.03526	0.0512439	181.294	133.38	155.641	54.4558	115.203	46.8196	0.264912	0.621928	0.265165	0.395385	1.34081	1.7298	
1	diHiggs	2.50806e-09	288.761	227.161	63.3291	110.702	108.322	624.278	3.23305	-3.0842	0.991571	153.734	51.9414	137.714	62.4531	39.6406	54.8431	0.702317	0.463073	0.402331	0.362877	3.10577	1.90078	
1	diHiggs	2.50806e-09	540.579	389.816	237.271	134.412	157.645	1056.73	2.89319	-2.73978	0.973801	391.217	108.88	225.652	104.593	58.3626	118.282	0.427544	0.313722	0.286713	0.111192	4.92708	0.776595	
