1	diHiggs	2.00645e-07	294.838	38.0963	275.486	161.761	120.99	395.396	2.25136	2.16025	1.68103	185.25	99.6133	69.9957	45.4523	103.676	0.285902	0.216982	0.862465	
1	diHiggs	1.60516e-05	351.01	224.287	127.046	164.087	136.355	637.924	3.11036	3.10933	0.0417057	240.358	86.0215	163.678	95.8776	83.7645	0.1759	0.236626	1.22049	
1	diHiggs	2.00645e-07	235.459	186.003	95.5479	96.7931	121.075	789.089	3.5224	2.74842	2.39767	140.915	59.1419	100.485	85.764	60.2803	0.401752	0.282328	1.9551	
1	diHiggs	2.00645e-07	246.997	140.087	111.082	135.57	127.399	505.685	3.11199	2.97928	1.09363	147.651	86.1202	110.95	40.6996	79.146	0.366537	0.399786	1.58838	
1	diHiggs	1.60516e-05	336.98	166.132	280.472	160.163	129.303	512.145	2.16391	-2.16292	0.045502	199.262	75.7968	97.2909	68.9344	74.9812	0.359611	0.23097	1.15448	
1	diHiggs	2.00645e-07	234.408	172.515	62.9047	133.681	107.148	468.816	3.08596	-3.08572	0.0605536	103.413	100.405	136.353	65.546	96.4261	0.331803	0.392259	1.45592	
1	diHiggs	2.50806e-09	246.171	186.152	117.116	114.392	131.077	513.221	2.74803	2.66737	0.776045	124.761	82.2517	110.724	80.7701	69.6135	0.406697	0.256938	1.35387	
1	diHiggs	2.00645e-07	202.95	161.847	57.7983	98.7531	146.62	485.706	3.05069	-2.91691	1.09899	111.597	66.4296	117.924	96.8519	66.4692	0.436809	0.30753	1.61255	
1	diHiggs	1.60516e-05	376.458	264.928	116.964	151.549	130.948	696.943	3.04024	3.02995	0.282368	186.633	158.424	220.767	73.4471	115.065	0.254866	0.261957	1.80277	
1	diHiggs	2.00645e-07	235.475	149.758	91.4201	122.197	121.883	449.184	2.97217	-2.97213	0.0873402	86.1852	76.5011	108.903	76.0627	70.8037	0.500021	0.24021	1.03654	
1	diHiggs	2.50806e-09	369.149	304.466	69.1805	153.129	158.109	746.456	3.08058	3.06838	0.315812	180.661	144.69	253.991	52.8247	89.5824	0.683552	0.31462	2.05657	
1	diHiggs	2.00645e-07	216.412	59.4321	157.245	128.968	144.167	381.634	3.07762	-3.0611	1.01168	119.477	52.5011	46.4956	45.9116	53.8884	0.559119	0.492313	1.69945	
1	diHiggs	2.00645e-07	213.875	200.69	13.6267	123.489	93.2761	622.765	3.50425	3.12497	1.71118	117.724	62.3632	177.11	63.567	52.4154	0.406072	0.340825	1.75811	
1	diHiggs	1.60516e-05	331.457	187.598	146.811	146.481	125.388	594.374	3.08061	3.02404	0.542059	142.587	125.885	170.891	51.8257	99.0454	0.457288	0.272668	1.61031	
1	diHiggs	2.00645e-07	397.753	164.79	237.8	157.487	107.823	584.247	2.97007	-2.95493	0.212322	160.603	113.43	97.2929	81.1508	84.6595	0.536795	0.276407	1.95297	
1	diHiggs	1.60516e-05	317.189	219.685	101.184	156.844	121.65	632.781	3.11755	-3.03911	0.751277	224.779	81.9219	146.033	96.998	82.8264	0.235711	0.280315	1.35679	
1	diHiggs	1.60516e-05	285.182	247.264	43.4984	161.377	132.09	638.882	3.12986	3.0613	0.700914	166.156	115.989	178.38	69.6463	108.296	0.324287	0.292206	1.11016	
1	diHiggs	2.00645e-07	237.307	234.482	37.5833	98.7909	132.348	531.817	2.9999	-2.98255	0.375826	158.684	50.8917	161.358	80.8301	43.3762	0.519259	0.515712	3.42251	
1	diHiggs	1.60516e-05	330.528	286.813	55.5776	155.121	129.396	693.753	3.06143	-3.03007	0.473363	224.467	53.0499	272.461	40.927	49.9543	0.441178	0.385625	2.04968	
1	diHiggs	2.00645e-07	296.957	227.755	147.459	151.694	122.554	577.44	2.64559	2.63552	0.261339	106.157	80.8418	236.335	92.8828	94.8011	0.388291	0.38034	1.6079	
1	diHiggs	2.00645e-07	239.859	212.049	28.1355	161.819	118.961	533.127	3.12602	-3.12265	0.137253	108.972	75.593	141.467	97.4949	114.212	0.454158	0.451287	1.23099	
1	diHiggs	1.60516e-05	262.749	230.022	33.7501	144.897	133.517	592.535	3.16964	-3.10805	0.705795	179.419	79.367	159.783	103.532	88.3495	0.342694	0.258706	1.03043	
1	diHiggs	2.00645e-07	254.874	250.253	10.9005	149.888	129.014	598.212	3.14898	-3.1025	0.549091	140.3	80.4338	163.921	87.4099	97.1026	0.386135	0.37146	1.30349	
1	diHiggs	2.00645e-07	218.941	35.3092	250.283	101.767	136.37	413.657	1.55662	0.51449	2.80209	84.9877	71.3851	85.2752	49.9956	60.001	0.583309	0.415462	2.33791	
1	diHiggs	1.60516e-05	291.017	209.927	83.4506	139.691	122.865	565.623	3.0752	3.06184	0.25217	188.962	110.426	111.251	101.534	102.374	0.247425	0.141041	0.714991	
1	diHiggs	1.60516e-05	410.76	262.335	150.694	156.208	119.689	731.518	3.09758	-3.0622	0.500079	255.306	148.694	227.661	56.5971	106.996	0.189599	0.191433	1.47907	
1	diHiggs	2.00645e-07	286.112	269.845	22.0206	164.026	133.597	656.731	3.14124	3.08817	0.553864	143.438	84.3131	220.589	74.8286	97.2605	0.407933	0.361023	1.33692	
1	diHiggs	2.00645e-07	230.326	204.168	30.5657	106.47	158.728	561.423	3.19117	3.06866	0.80067	133.625	66.4611	184.328	49.8765	69.5486	0.431047	0.301894	1.63576	
1	diHiggs	2.00645e-07	243.721	201.215	114.698	107.381	97.4801	614.144	3.02899	2.65577	1.50504	158.828	67.8927	121.742	87.1868	67.3731	0.272119	0.235619	1.38248	
1	diHiggs	2.00645e-07	201.02	170.138	74.4905	108.013	124.09	488.376	2.94576	-2.77296	1.14931	113.682	56.2902	120.913	83.3121	58.9776	0.343277	0.336929	1.36987	
1	diHiggs	2.50806e-09	210.729	105.421	246.22	133.632	94.8328	345.636	1.68425	1.45566	1.02604	80.3769	55.8696	55.7191	52.247	58.2786	0.590544	0.432085	1.38544	
1	diHiggs	2.00645e-07	240.137	145.474	100.017	148.894	112.945	470.586	3.0115	2.96864	0.613786	109.663	58.4093	94.3765	80.8812	100.451	0.504517	0.425987	1.34555	
1	diHiggs	1.60516e-05	215.178	204.205	54.3716	131.572	91.7442	504.908	2.97714	-2.88686	0.826805	125.34	58.2269	152.146	84.4786	44.7591	0.413727	0.446907	2.59417	
1	diHiggs	2.50806e-08	227.031	172.101	66.1154	117.69	163.255	501.582	2.9905	-2.95517	0.570612	102.405	61.207	114.534	64.9226	58.3663	0.589721	0.354432	1.51749	
1	diHiggs	1.60516e-05	246.579	220.587	62.7131	143.928	124.687	545.335	2.92186	-2.89626	0.436306	131.165	84.1441	148.118	75.0678	106.316	0.371024	0.193792	0.687908	
1	diHiggs	2.00645e-07	270.599	245.827	38.985	132.733	142.11	740.061	3.34534	-3.02481	1.57843	125.538	90.9705	144.459	132.448	99.9999	0.417409	0.270555	1.28372	
1	diHiggs	1.60516e-05	347.264	323.57	39.258	149.826	129.971	892.942	3.32634	3.04818	1.40541	238.06	82.1948	282.235	41.596	84.2419	0.359556	0.227274	1.34099	
1	diHiggs	1.60516e-05	255.989	197.095	99.805	146.44	134.513	524.64	2.78231	2.78092	0.107012	168.813	95.0974	121.298	115.473	95.8474	0.244136	0.336248	1.24581	
1	diHiggs	1.60516e-05	277.081	203.984	80.801	152.747	122.373	624.439	3.17237	-2.99663	1.13311	158.39	67.2847	159.245	74.5356	87.56	0.329633	0.305629	1.17773	
1	diHiggs	2.00645e-06	218.537	182.681	52.9985	85.2527	98.395	442.329	2.95647	-2.94595	0.226745	159.394	52.1794	144.702	42.906	44.7826	0.304023	0.263667	1.9596	
1	diHiggs	2.00645e-07	518.067	396.11	122.149	93.027	145.8	1131.8	3.36791	3.12646	1.21614	216.081	165.986	259.034	259.034	99.4653	0.288983	0.203097	1.62541	
1	diHiggs	1.60516e-05	362.699	285.937	90.2286	142.892	121.766	695.266	2.99513	-2.99421	0.0857739	180.673	173.883	235.813	58.2356	121.088	0.252371	0.233399	1.69529	
1	diHiggs	1.60516e-05	241.471	206.221	46.2389	155.319	136.823	672.466	3.32506	3.00739	1.64224	111.448	91.5476	185.072	60.8287	115.877	0.377832	0.238951	0.734937	
1	diHiggs	2.00645e-07	235.541	202.458	61.1612	104.911	129.884	495.215	2.90711	2.90548	0.171656	144.889	62.2532	126.704	109.942	44.8269	0.429421	0.307446	1.8039	
1	diHiggs	2.50806e-09	256.615	189.787	141.597	123.11	123.887	524.844	2.66501	2.5681	0.825731	140.158	71.3148	128.025	66.5957	89.5239	0.436288	0.226394	1.17109	
1	diHiggs	1.60516e-05	321.217	277.927	63.9188	159.638	126.768	661.204	2.98427	2.98403	0.0264912	158.707	130.015	237.534	65.285	141.762	0.225234	0.164231	0.786007	
1	diHiggs	2.50806e-09	234.943	206.541	87.1111	136.029	105.93	542.956	2.89428	-2.76554	0.880378	78.093	61.6251	180.898	54.5631	58.1094	0.614379	0.434369	1.98553	
1	diHiggs	2.00645e-07	274.774	196.511	90.7222	96.0593	114.008	655.08	3.28746	-2.9438	1.58869	174.885	57.2721	110.339	104.021	48.0858	0.442385	0.259008	2.33902	
1	diHiggs	2.00645e-07	217.837	197.336	20.9576	89.4692	124.329	478.154	3.14743	-3.12062	0.499776	102.814	67.3147	144.95	52.9206	33.8534	0.663094	0.325551	2.13519	
1	diHiggs	1.60516e-05	238.792	155.095	83.8056	150.286	118.938	470.297	3.1197	-3.11939	0.0308895	117.247	77.56	133.119	44.8909	77.6081	0.401805	0.427948	1.34905	
1	diHiggs	2.00645e-07	389.024	187.916	201.212	153.366	154.308	952.453	3.66542	-3.1176	2.16139	198.228	186.763	162.528	72.3169	132.96	0.199873	0.143837	1.04842	
1	diHiggs	1.60516e-05	266.624	245.661	21.0496	159.059	140.277	597.286	3.14337	-3.13412	0.27952	121.898	77.2583	147.422	118.892	70.5517	0.444938	0.44893	1.46987	
1	diHiggs	1.60516e-05	406.346	402.026	95.4823	147.701	156.826	899.58	2.96878	2.90505	0.608328	295.996	100.648	220.711	207.909	82.3472	0.327181	0.164529	1.21664	
1	diHiggs	2.50806e-09	237.839	217.129	186.261	92.0316	114.839	517.896	2.4666	-2.30265	0.96917	120.554	75.9577	125.706	114.954	47.3828	0.613008	0.451089	3.29182	
1	diHiggs	1.60516e-05	261.708	189.268	73.1382	149.508	125.81	541.022	3.1388	3.09628	0.607889	123.872	98.3646	130.117	95.4586	108.87	0.293683	0.197082	0.715955	
1	diHiggs	1.60516e-05	245.076	124.403	214.266	125.116	118.823	431.608	2.22798	2.07819	1.04145	127.923	86.6641	88.017	81.1048	83.312	0.382724	0.289168	1.29574	
1	diHiggs	2.00645e-07	202.737	190.036	53.4445	119.409	100.306	463.055	2.92503	-2.87633	0.597452	92.5889	51.9033	170.442	42.7495	60.2768	0.691371	0.453932	1.57517	
1	diHiggs	1.60516e-05	286.174	259.43	51.2828	147.469	137.018	660.806	3.08155	-2.98083	0.79989	209.807	74.5124	219.71	44.4593	77.9365	0.304141	0.317507	1.40329	
1	diHiggs	1.60516e-05	268.45	231.801	86.1404	141.803	126.663	562.335	2.83067	-2.8278	0.139908	128.919	120.982	211.465	46.721	113.976	0.240808	0.265515	1.07892	
1	diHiggs	1.60516e-05	243.308	201.615	43.8886	119.229	97.5912	500.02	3.09812	-3.07969	0.373625	167.148	92.1908	168.081	48.6165	43.2849	0.439142	0.469616	2.26028	
1	diHiggs	1.60516e-05	528.256	434.026	94.2317	158.111	122.612	1001.17	3.14447	-3.1404	0.156176	347.74	175.196	389.291	56.0391	96.3823	0.223092	0.292527	3.69245	
1	diHiggs	2.00645e-07	247.669	226.944	50.0023	138.993	120.091	553.522	2.98669	-2.94936	0.464116	144.119	62.4488	158.728	96.2318	89.9228	0.392264	0.333681	1.26994	
1	diHiggs	2.50806e-08	211.859	205.456	59.2768	101.059	139.175	971.702	3.89969	2.85819	2.88865	96.6318	85.4756	119.178	105.863	75.1333	0.400168	0.222098	1.12586	
