0.000000e+00	1.000000e+00	7.353530e+02	7.353530e-01	7.353530e-01
5.000000e+00	6.000000e+00	2.479684e+01	1.350349e-01	1.350349e-01
6.000000e+00	7.000000e+00	3.699436e+00	3.311389e-02	3.311389e-02
7.000000e+00    8.000000e+00    3.494309e+00    2.318846e-02    2.318846e-02
