# signal source weight pt_H0 pt_H1 pt_HH m_H0 m_H1 m_HH dR_HH dPhi_HH dEta_HH chi_HH pt_H0_sub0 pt_H0_sub1 pt_H1_sub0 pt_H1_sub1 split12_fj1 split12_fj2 tau21_fj1 tau21_fj2 C2_fj1 C2_fj2 D2_fj1 D2_fj2
1	diHiggs_LAM-5	3.65341e-05	648.924	467.733	257.643	135.251	140.411	2420.51	3.95232	-2.80758	2.83886	16.1479	586.159	62.7647	374.15	98.6057	37.1563	70.1952	0.301524	0.0634255	0.0248313	0.00671102	0.737936	0.0786055	
1	diHiggs_LAM-5	3.65341e-05	456.736	377.305	143.587	112.506	130.139	935.621	2.97317	-2.85244	0.876219	2.31322	334.684	121.219	207.779	148.119	66.7926	80.8775	0.0190724	0.465467	0.0151203	0.215105	0.258884	1.90254	
1	diHiggs_LAM-5	0.000365341	249.327	231.235	24.9372	119.597	107.841	569.756	3.16239	3.0701	0.799982	2.13493	175.087	99.8417	99.2232	96.2701	92.4563	85.7611	0.0479844	0.219527	0.0112833	0.0696608	0.0562981	0.349572	
1	diHiggs_LAM-5	5.70846e-07	474.081	393.518	206.959	94.7106	93.7718	1035.36	2.95783	2.69657	1.24149	3.37176	327.24	136.791	298.148	83.8282	44.5587	40.5559	0.35152	0.338318	0.257853	0.278616	6.58319	5.16227	
1	diHiggs_LAM-5	4.56677e-07	690.763	632.172	344.235	128.69	163.63	1311.63	2.6229	-2.62246	0.0612875	1.04921	410.522	281.11	531.367	69.6192	115.494	43.1812	0.33687	0.690793	0.0150374	0.233796	0.443615	3.55171	
1	diHiggs_LAM-5	0.00292273	306.286	266.665	56.4075	131.705	139.931	659.219	3.05708	3.00099	0.625829	1.79127	245.095	61.1213	142.278	102.194	74.2977	103.258	0.220295	0.276787	0.0608191	0.158699	0.363126	0.643715	
1	diHiggs_LAM-5	0.00292273	353.548	301.693	137.565	110.577	125.523	971.805	3.26007	2.74893	1.81739	5.76932	186.705	167.235	173.826	112.983	92.2405	85.7052	0.270535	0.237951	0.16952	0.0516557	1.87842	0.333021	
1	diHiggs_LAM-5	3.65341e-05	274.36	257.755	52.3365	154.711	122.096	693.732	3.15812	2.95468	1.1676	3.05002	158.022	55.6656	117.821	77.8631	109.295	60.3207	0.386454	0.511708	0.225986	0.262586	0.816829	1.33265	
1	diHiggs_LAM-5	4.56677e-07	261.692	215.717	253.259	102.699	86.0405	450.693	2.05212	2.03826	0.255891	1.26888	156.162	58.0163	107.115	100.789	54.8015	78.0645	0.45451	0.235891	0.410049	0.0739542	2.90659	0.512077	
1	diHiggs_LAM-5	0.000365341	548.185	324.817	435.034	127.197	164.296	1054.16	2.60832	-2.22518	1.34467	3.89953	422.578	104.038	203.886	102.071	42.6978	112.497	0.453844	0.331863	0.373419	0.252358	7.46298	1.13889	
