# signal source weight pt_H0 pt_H1 pt_HH m_H0 m_H1 m_HH dR_HH dPhi_HH dEta_HH chi_HH pt_H0_sub0 pt_H0_sub1 pt_H1_sub0 pt_H1_sub1 split12_fj tau21_fj C2_fj D2_fj
1	diHiggs_LAM5	1.55149e-07	207.213	153.762	54.8956	95.6641	113.821	427.181	3.10605	-3.0715	0.365859	1.58724	120.918	87.3517	89.7705	75.9693	71.762	0.265531	0.121881	0.651831	
1	diHiggs_LAM5	1.93936e-09	227.281	184.168	116.111	120.497	101.493	470.396	2.66369	-2.60835	0.608461	1.71627	102.813	63.4862	110.032	78.4745	60.4382	0.495496	0.249438	1.00658	
1	diHiggs_LAM5	1.24119e-05	325.573	260.543	73.1776	123.57	129.721	817.923	3.36889	3.02631	1.57929	4.39359	220.714	106.151	158.972	118.272	82.3663	0.134496	0.0318827	0.246637	
1	diHiggs_LAM5	1.24119e-05	239.218	235.728	17.1067	120.053	129.916	552.632	3.10965	-3.07106	0.479322	1.62973	125.748	123.487	127.392	110.253	118.532	0.119797	0.0601539	0.278404	
1	diHiggs_LAM5	1.55149e-07	249.671	203.57	52.2868	129.715	105.63	568.536	3.1825	3.03211	0.992485	2.62938	163.584	68.5897	163.73	40.2765	79.007	0.175283	0.279642	1.17268	
1	diHiggs_LAM5	1.93936e-08	274.3	146.561	131.517	128.464	123.325	649.698	3.40721	-2.98536	1.88339	5.16642	208.226	69.4584	104.795	84.9253	63.7111	0.317341	0.121092	0.612267	
1	diHiggs_LAM5	1.55149e-07	271.475	173.54	98.1993	124.238	95.7079	674.274	3.54471	3.10839	1.82392	5.49472	179.227	91.7053	111.867	71.4737	84.7709	0.0659584	0.0201099	0.104565	
1	diHiggs_LAM5	1.55149e-07	232.816	75.2088	160.912	94.9445	158.891	447.36	3.04931	-2.89579	1.72146	2.59961	144.185	57.2936	92.4841	50.5879	48.487	0.316644	0.116852	0.779005	
1	diHiggs_LAM5	1.93936e-09	237.38	177.764	60.1077	129.764	131.844	518.064	3.18105	-3.10424	0.832891	2.00327	77.24	70.4489	123.571	92.0782	92.7222	0.518266	0.238673	0.931843	
1	diHiggs_LAM5	1.55149e-07	297.507	67.1463	234.093	118.166	95.6715	394.428	2.93207	2.84593	0.309452	2.02477	149.041	102.945	58.039	57.1805	77.7632	0.288727	0.0619679	0.432401	
1	diHiggs_LAM5	1.24119e-05	271.521	96.5298	290.778	132.292	109.296	367.266	1.67078	-1.54198	0.951587	1.9027	147.443	135.187	77.0896	57.2484	124.843	0.0611679	0.0111732	0.0526707	
1	diHiggs_LAM5	1.93936e-09	214.072	157.783	72.8789	127.752	103.448	447.273	2.93734	2.88904	0.621533	1.6998	97.8629	96.692	92.0783	88.8933	94.6908	0.321108	0.17516	0.635601	
1	diHiggs_LAM5	1.55149e-07	408.994	153.217	276.746	126.321	121.856	575.861	2.75703	-2.71626	0.642681	1.60381	265.848	139.36	103.854	87.6519	81.8343	0.235368	0.15745	1.73523	
1	diHiggs_LAM5	1.55149e-07	258.37	229.982	101.433	127.639	143.184	549.905	2.73964	2.7394	0.037633	1.03678	174.354	81.1134	177.5	77.7836	79.973	0.138534	0.0579578	0.265886	
1	diHiggs_LAM5	1.93936e-09	233.163	92.8223	140.966	90.0991	96.3942	359.506	3.06029	-3.05141	0.479768	1.26238	196.845	52.3598	63.0703	51.697	46.9839	0.166333	0.0225318	0.163789	
1	diHiggs_LAM5	1.55149e-07	205.674	183.145	50.6728	105.648	136.569	472.754	2.95379	2.90719	0.639786	1.68644	136.245	51.1698	97.9754	85.2744	48.7562	0.378086	0.411409	1.78975	
1	diHiggs_LAM5	1.93936e-08	254.593	233.998	53.4112	132.535	137.938	556.197	2.93959	-2.93934	0.0216364	1.03902	108.647	89.4883	155.083	103.071	72.6261	0.505239	0.308265	1.31369	
1	diHiggs_LAM5	1.93936e-09	345.298	270.479	90.2206	122.898	134.138	1049.99	3.62165	-2.97643	2.19845	7.87189	165.635	109.944	149.243	121.238	71.3575	0.663359	0.275745	2.37629	
1	diHiggs_LAM5	1.55149e-07	322.069	178.176	145.093	130.088	119.77	543.48	3.06501	-3.06384	0.0160704	1.08843	136.122	122.288	163.622	48.3808	89.5855	0.584903	0.217849	1.44853	
1	diHiggs_LAM5	1.93936e-09	325.356	296.197	131.631	85.097	156.365	804.673	3.01427	-2.7251	1.39333	3.62648	221.624	79.7412	194.635	110.403	45.1714	0.539185	0.167547	2.54479	
1	diHiggs_LAM5	1.55149e-07	205.129	35.9661	171.807	97.273	135.065	328.686	2.80698	-2.79015	0.348608	1.35926	118.153	68.8141	66.4085	52.0023	70.4922	0.185919	0.128097	0.63162	
1	diHiggs_LAM5	1.93936e-09	282.71	239.802	57.6443	108.629	143.583	588.962	3.01512	2.99362	0.427437	1.43247	182.302	82.6437	132.815	108.188	60.2773	0.32383	0.231527	1.67843	
1	diHiggs_LAM5	1.24119e-05	244.485	234.861	23.1644	118.954	129.48	552.781	3.08534	-3.05363	0.472654	1.5545	181.791	70.7318	195.006	41.1677	75.1776	0.0988148	0.027249	0.13046	
1	diHiggs_LAM5	1.93936e-09	244.71	163.962	100.035	119.983	132.928	479.281	2.86333	-2.84573	0.354066	1.37304	143.747	99.0714	119.817	79.5787	90.8582	0.128561	0.063951	0.295541	
1	diHiggs_LAM5	1.93936e-08	218.803	154.41	64.4799	108.64	89.4794	418.289	3.12489	3.12341	0.128274	1.10098	100.796	80.624	125.038	50.1889	86.3242	0.439011	0.20075	0.953352	
1	diHiggs_LAM5	1.24119e-05	332.825	295.696	50.368	118.039	133.289	683.942	3.04917	-3.03305	0.336292	1.36777	204.15	136.218	265.782	57.2207	91.6061	0.284928	0.0518837	0.45145	
1	diHiggs_LAM5	1.55149e-07	249.442	192.128	60.7718	121.295	119.727	563.116	3.20656	-3.04925	1.1038	2.69669	129.313	124.128	122.055	88.9948	108.744	0.133523	0.0716228	0.358301	
1	diHiggs_LAM5	1.24119e-05	278.871	166.702	226.235	110.109	115.12	453.389	2.21155	-2.19547	0.233922	1.30497	151.205	128.024	126.597	73.0406	97.5528	0.0321465	0.0139775	0.0957136	
1	diHiggs_LAM5	1.55149e-07	302.548	206.74	176.053	123.51	120.119	571.475	2.63101	2.54208	0.743014	1.97049	160.904	125.601	141.295	77.3267	106.408	0.178769	0.0728092	0.480921	
1	diHiggs_LAM5	1.93936e-09	274.421	257.656	32.7923	96.982	125.47	682.325	3.26084	3.03556	1.25061	3.29034	233.605	52.1223	201.165	56.7742	46.2133	0.159518	0.0682429	0.577076	
1	diHiggs_LAM5	1.24119e-05	232.587	185.152	54.5659	128.349	126.757	506.617	3.06399	-3.01154	0.665501	1.75857	95.0659	90.6283	142.827	75.3147	91.4324	0.370041	0.150009	0.561454	
1	diHiggs_LAM5	1.24119e-05	207.054	200.762	392.754	89.0205	159.08	386.311	1.19478	0.545322	1.24024	2.89525	96.2098	73.4313	156.406	64.9508	62.5883	0.516583	0.218833	1.32484	
1	diHiggs_LAM5	1.24119e-05	250.511	179.465	71.0642	123.195	160.505	519.314	3.14448	-3.13409	0.141237	1.29091	179.993	71.8567	171.449	50.5041	81.9937	0.108245	0.0365013	0.171516	
1	diHiggs_LAM5	1.24119e-05	258.446	210.792	48.983	123.328	121.341	686.697	3.44503	3.09303	1.63472	4.5587	176.41	85.0202	143.224	77.89	74.3696	0.270645	0.317626	1.57046	
1	diHiggs_LAM5	1.55149e-07	203.31	158.905	45.4851	96.5783	115.868	421.081	3.09226	-3.08676	0.277896	1.20242	130.66	67.3184	95.5259	70.149	63.3154	0.109844	0.0967293	0.469143	
1	diHiggs_LAM5	1.24119e-05	280.258	246.035	35.759	129.524	134.795	606.709	3.14216	3.1021	0.47553	1.64896	161.687	140.875	189.876	67.7554	122.18	0.0268747	0.029598	0.157433	
1	diHiggs_LAM5	1.93936e-09	251.735	233.143	54.0884	116.475	152.978	558.697	2.94397	-2.93155	0.19361	1.31019	92.2942	79.7105	193.748	79.6605	96.0781	0.539696	0.330538	0.935031	
1	diHiggs_LAM5	1.55149e-07	351.04	176.916	174.279	151.893	113.271	570.858	3.12233	-3.11216	0.245798	1.28635	160.324	139.654	125.832	70.0426	136.589	0.272515	0.0821829	0.476896	
1	diHiggs_LAM5	1.93936e-09	210.317	160.671	83.957	110.015	140.017	633.425	3.28993	2.77116	2.06184	5.88977	110.836	104.945	108.191	78.9739	104.166	0.0731567	0.0468684	0.190019	
1	diHiggs_LAM5	1.24119e-05	256.439	210.8	46.3342	109.877	99.2035	538.44	3.17786	-3.10718	0.683409	1.9474	165.828	111.645	178.312	53.2766	92.0753	0	0	0	
1	diHiggs_LAM5	1.24119e-05	345.303	285.166	69.5154	139.171	122.092	745.522	3.15497	3.03041	0.891629	2.40544	186.262	104.445	303.227	62.2559	85.6637	0.17512	0.0346481	0.210588	
1	diHiggs_LAM5	1.93936e-09	231.928	200.167	187.654	116.463	123.8	943.379	3.41836	-2.25442	2.80753	13.0604	131.043	69.5847	116.355	96.6273	62.5342	0.368135	0.1101	0.49952	
1	diHiggs_LAM5	1.55149e-07	283.589	148.299	137.409	93.875	141.19	613.421	3.33421	3.0243	1.63557	4.07047	228.397	51.4532	97.4256	60.6942	41.962	0.207342	0.058276	0.573313	
1	diHiggs_LAM5	2.4242e-11	284.179	193.136	107.837	142.13	109.067	1050.1	3.89772	-2.89427	2.82946	13.6076	122.904	58.0954	109.117	88.82	52.2164	0.73942	0.373516	1.68747	
1	diHiggs_LAM5	1.93936e-09	247.185	230.323	38.8356	150.541	149.476	563.437	2.99669	-2.99484	0.0915366	1.11092	111.797	59.9122	191.52	53.3816	120.156	0.426054	0.250096	0.809149	
1	diHiggs_LAM5	1.93936e-09	298.102	202.609	98.9865	141.149	152.924	582.603	3.05212	-3.03549	0.279097	1.3747	210.78	58.2413	136.278	87.2088	58.594	0.361634	0.221007	1.10031	
1	diHiggs_LAM5	1.55149e-07	266.218	96.7929	169.538	110.222	120.336	424.258	3.14829	-3.10309	0.880917	1.7016	188.762	72.5594	91.4693	61.6716	61.272	0.222121	0.121403	0.764349	
1	diHiggs_LAM5	3.03026e-12	241.346	197.82	44.0863	123.234	115.148	644.724	3.45233	3.10951	1.57922	4.48101	110.529	85.2428	162.205	63.1317	75.1212	0.514863	0.305282	1.37172	
1	diHiggs_LAM5	1.55149e-07	303.82	187.807	116.483	134.606	157.666	642.22	3.26161	3.09785	1.22671	2.77462	190.75	98.9134	141.09	78.9786	86.5938	0.1914	0.102114	0.563716	
1	diHiggs_LAM5	1.93936e-09	334.19	176.127	158.799	128.517	149.453	626.978	3.20698	3.0786	1.11079	2.45542	229.353	82.2146	155.008	73.4269	68.1518	0.163358	0.0401026	0.292794	
1	diHiggs_LAM5	1.93936e-09	316.258	109.261	247.692	98.651	99.8416	468.11	2.58459	-2.39242	1.16766	2.65904	216.158	108.359	63.6977	60.2716	68.6748	0.0699684	0.060908	0.669588	
1	diHiggs_LAM5	1.93936e-09	238.731	204.283	35.3776	116.565	164.53	561.346	3.18728	3.10511	0.640355	2.05247	149.466	90.4723	145.543	79.1729	88.2954	0.148885	0.0483666	0.224709	
1	diHiggs_LAM5	1.93936e-08	240.571	208.702	88.2812	99.7142	126.131	663.358	3.18933	-2.77207	1.73404	4.84121	104.979	80.8178	136.569	100.233	56.9493	0.529178	0.212568	1.34972	
1	diHiggs_LAM5	1.55149e-07	256.579	212.082	65.3164	114.754	147.721	552.611	2.97855	2.93626	0.417156	1.64893	143.268	127.675	187.012	42.9984	105.974	0.125473	0.0451789	0.253348	
1	diHiggs_LAM5	1.93936e-09	302.938	237.811	153.586	117.684	148.624	588.167	2.62363	-2.61739	0.107232	1.19812	156.753	125.275	131.133	110.881	94.9923	0.253316	0.132359	0.941549	
1	diHiggs_LAM5	1.93936e-09	211.667	73.9176	140.36	132.96	86.3969	449.851	3.33519	-2.92575	1.88833	4.95845	92.6473	74.5271	59.9039	52.14	101.561	0.411131	0.211271	0.660055	
1	diHiggs_LAM5	1.24119e-05	241.567	187.436	55.0844	133.964	130.174	501.589	3.09409	3.09364	0.103094	1.05415	142.29	108.454	149.985	69.1419	109.137	0.180531	0.0768312	0.29604	
1	diHiggs_LAM5	1.55149e-07	206.383	199.815	65.0934	92.7293	114.158	456.76	2.83675	2.82132	0.341514	1.3438	97.2975	68.7778	144.766	62.4712	56.5944	0.386981	0.135806	0.738136	
1	diHiggs_LAM5	1.24119e-05	259.043	219.363	59.6529	126.005	106.662	558.133	3.02801	-2.95447	0.693923	1.94121	139.515	104.188	139.89	103.417	97.4219	0.174192	0.0593083	0.27519	
1	diHiggs_LAM5	1.93936e-09	308.828	206.554	136.154	108.016	117.95	551.909	2.79273	-2.78383	0.282577	1.24959	215.98	55.6792	105.38	103.684	30.0605	0.67326	0.203875	1.82448	
1	diHiggs_LAM5	2.4242e-11	278.936	214.911	70.0242	141.371	111.148	550.633	3.02668	-3.02571	0.0839075	1.07967	182.588	70.4204	141.869	92.7622	67.1444	0.437256	0.215975	0.959624	
1	diHiggs_LAM5	1.55149e-07	237.535	191.935	45.9381	127.186	116.739	527.783	3.20653	-3.1155	0.825548	2.13535	107.189	85.36	135.279	60.9589	81.1016	0.355341	0.19013	0.77381	
1	diHiggs_LAM5	1.93936e-09	211.811	208.038	106.72	105.8	129.566	510.806	2.7497	2.62789	0.908527	2.24644	113.74	85.2822	133.149	95.9961	79.5328	0.285172	0.163784	0.726682	
1	diHiggs_LAM5	1.93936e-09	200.968	171.866	29.122	94.8683	140.046	627.359	3.59782	3.13585	1.85796	5.83413	151.007	60.1219	158.667	48.1752	58.9181	0.0750892	0.00979378	0.0495923	
1	diHiggs_LAM5	1.24119e-05	247.96	43.9625	204.392	114.934	123.192	356.079	3.04403	-3.02002	1.0796	1.46462	152.059	95.253	71.4564	47.2016	86.652	0.0160014	0.0343428	0.173255	
1	diHiggs_LAM5	1.24119e-05	299.235	266.67	36.6325	123.437	117.446	833.491	3.49319	3.08219	1.74929	5.17534	223.555	75.7787	247.397	42.8277	71.9546	0.151401	0.0732655	0.470473	
1	diHiggs_LAM5	1.55149e-07	265.775	151.174	125.985	127.827	131.909	655.553	3.31717	-2.87976	1.88839	5.18822	144.234	92.9128	105.22	74.9847	110.203	0.249744	0.0808407	0.389878	
1	diHiggs_LAM5	1.93936e-09	304.87	262.999	58.963	156.218	164.469	651.853	2.99845	2.99485	0.154837	1.15829	150.001	91.2122	190.972	75.0618	89.2086	0.482732	0.160878	0.70991	
1	diHiggs_LAM5	1.24119e-05	238.667	235.644	40.2195	128.774	128.781	576.568	3.06507	-2.97228	0.776416	2.11382	128.86	96.4474	156.077	104.107	109.377	0.127568	0.1253	0.492028	
