0.000000e+00	1.000000e+00	3.212396e+02	3.212396e-01	3.212396e-01
5.000000e+00	6.000000e+00	1.307959e+01	6.482039e-02	6.482039e-02
6.000000e+00	7.000000e+00	2.178428e+00	1.681267e-02	1.681267e-02
7.000000e+00    8.000000e+00    1.551922e+00    1.185745e-02    1.185745e-02
