0.000000e+00	1.000000e+00	7.135574e+03	7.135574e+00	7.135574e+00
5.000000e+00	6.000000e+00	2.264546e+02	1.271174e+00	1.271174e+00
6.000000e+00	7.000000e+00	1.926515e+01	2.354065e-01	2.354065e-01
7.000000e+00    8.000000e+00    1.655590e+01    1.603369e-01    1.603369e-01
