0.000000e+00	1.000000e+00	4.861763e+02	4.861763e-01	4.861763e-01
5.000000e+00	6.000000e+00	3.473195e+01	1.299456e-01	1.299456e-01
6.000000e+00	7.000000e+00	4.659963e+00	3.030430e-02	3.030430e-02
7.000000e+00    8.000000e+00    4.143279e+00    2.311401e-02    2.311401e-02
