# signal source weight pt_H0 pt_H1 pt_HH m_H0 m_H1 m_HH dR_HH dPhi_HH dEta_HH pt_H0_sub0 pt_H0_sub1 pt_H1_sub0 pt_H1_sub1 split12_fj1 split12_fj2 tau21_fj1 tau21_fj2 C2_fj1 C2_fj2 D2_fj1 D2_fj2
1	diHiggs_LAM7	4.32792e-07	355.953	341.434	54.3649	150.414	134.794	762.497	3.01046	2.99117	0.354593	266.369	54.1525	242.081	104.671	49.0108	83.345	0.46379	0.170519	0.283628	0.107769	1.74741	0.753022	
1	diHiggs_LAM7	6.76238e-11	649.849	563.968	201.506	137.431	164.815	1366.72	2.97989	2.83933	0.923897	537.274	105.127	483.972	56.8022	53.9028	47.7971	0.702796	0.474748	0.0921905	0.195664	2.13379	2.33764	
1	diHiggs_LAM7	5.4099e-09	532.273	285.186	247.221	109.409	127.616	1052.25	3.44833	-3.12065	1.54999	465.025	59.0929	162.21	83.1379	37.6743	75.6867	0.402665	0.394649	0.0870792	0.194686	2.10228	1.06785	
1	diHiggs_LAM7	5.4099e-08	452.125	310.869	182.538	112.404	103.825	1591.93	3.90075	-2.83197	2.74823	370.924	80.8924	206.039	74.0843	56.9409	48.8779	0.506113	0.401412	0.0913167	0.199299	1.52922	1.9138	
1	diHiggs_LAM7	3.46234e-05	285.52	257.82	42.092	125.798	123.52	597.867	3.02795	-3.02471	0.155367	195.186	82.9064	151.251	117.086	74.2839	107.139	0.206814	0.149783	0.0541337	0.0366761	0.305033	0.181061	
1	diHiggs_LAM7	3.46234e-05	305.921	305.428	14.2485	126.907	105.211	675.983	3.13772	-3.095	0.554277	174.037	133.918	216.112	59.1408	112.476	57.5042	0.0897262	0.282574	0.042778	0.124972	0.272739	1.13759	
1	diHiggs_LAM7	6.76238e-11	371.036	316.221	461.395	129.287	109.129	571.217	1.699	-1.67659	0.278404	304.716	65.1093	179.54	67.5189	43.147	52.4572	0.480498	0.567835	0.356996	0.296021	3.1078	2.82495	
1	diHiggs_LAM7	6.76238e-11	253.371	252.426	88.6186	91.1068	102.24	904.868	3.56202	-2.78938	2.30931	153.291	80.2214	108.841	72.3282	51.2234	56.5214	0.319858	0.460039	0.187915	0.157649	1.68423	1.03043	
1	diHiggs_LAM7	5.4099e-09	331.917	259.274	80.1639	139.527	151.008	678.897	3.07281	-3.02597	0.602631	209.664	138.104	98.9041	90.6327	114.646	97.2249	0.0947307	0.429112	0.0108311	0.196571	0.0685067	0.65406	
1	diHiggs_LAM7	5.4099e-09	283.205	267.555	98.4776	153.957	111.995	605.605	2.78926	2.78653	0.137695	138.773	65.0498	168.219	104.351	59.2389	87.2156	0.643064	0.116053	0.336823	0.0665849	1.31804	0.420247	
