0	SHERPA_QCD4j	1.58597e-05	17.9713	14.775	32.1348	131.697	135.584	274.326	0.596136	0.388985	2.0327	42.4475	40.1987	58.2215	55.7311	
0	SHERPA_QCD4j	1.58597e-05	89.8233	53.7008	57.9824	146.848	126.683	320.56	2.55884	-2.47634	0.575359	120.481	48.9168	90.5971	41.9798	
0	SHERPA_QCD4j	0.00158597	80.5568	80.2339	51.6781	116.536	119.31	385.154	2.98635	2.48719	2.51428	86.8384	41.1883	92.9476	48.2253	
0	SHERPA_QCD4j	1.58597e-05	126.113	64.4054	61.7326	110.484	116.13	357.064	3.37077	3.12223	1.88805	77.8995	48.2821	68.466	41.546	
0	SHERPA_QCD4j	1.58597e-05	140.667	20.8097	124.347	103.896	125.93	276.902	2.5251	2.51959	1.31933	80.6811	65.582	63.2139	58.4643	
0	SHERPA_QCD4j	1.58597e-05	205.701	48.3804	170.329	158.332	116.366	479.329	2.97072	2.47489	2.57068	148.354	69.6651	63.0765	57.0085	
0	SHERPA_QCD4j	0.000158597	122.671	77.0837	76.6802	151.556	147.775	353.517	2.49678	2.49639	0.31464	119.222	53.6408	53.2623	49.2823	
0	SHERPA_QCD4j	1.58597e-05	35.6316	9.0343	44.5232	157.224	150.836	354.113	1.07544	-0.199176	0.700671	71.9747	47.8677	56.8564	52.4564	
0	SHERPA_QCD4j	1.58597e-05	69.362	55.9707	121.605	136.415	133.608	463.783	2.16625	0.491891	2.97882	106.392	44.3404	82.4192	61.4171	
0	SHERPA_QCD4j	1.58597e-05	140.378	71.935	76.3226	143.609	163.716	575.998	3.43306	-2.8039	3.02981	121.802	56.3254	108.612	67.2906	
0	SHERPA_QCD4j	1.58597e-05	77.9429	67.0509	36.4661	110.595	115.718	528.088	3.71358	2.65542	3.6789	65.5991	56.5312	85.7581	41.3422	
0	SHERPA_QCD4j	1.58597e-05	101.39	98.4784	20.3569	142.488	143.249	370.885	3.0261	2.93962	0.93368	113.154	44.0652	77.9857	72.7142	
0	SHERPA_QCD4j	0.000158597	180.833	177.342	81.7207	112.902	91.6516	613.237	3.3	2.68163	2.13968	138.46	42.4698	108.071	90.1572	
0	SHERPA_QCD4j	0.101502	124.004	39.3699	122.446	87.4727	107.912	238.574	1.78343	1.77018	0.364814	84.2901	60.9422	53.8385	46.5665	
0	SHERPA_QCD4j	1.58597e-05	104.844	98.1525	86.0865	139.099	145.201	338.688	2.26807	2.26803	0.0681639	105.335	64.0757	95.616	50.0468	
0	SHERPA_QCD4j	1.58597e-05	119.888	94.9192	25.6368	120.26	103.908	489.339	3.71404	-3.08709	2.46689	116.804	47.2233	73.5297	65.2514	
0	SHERPA_QCD4j	1.58597e-05	52.1902	48.7512	43.7066	142.964	107.52	379.466	2.86308	-2.2484	3.41496	46.3729	40.549	63.5112	53.6072	
0	SHERPA_QCD4j	1.58597e-05	229.405	165.1	64.5226	112.235	123.02	547.179	3.35002	3.11441	1.41825	192.49	56.4731	91.8967	75.4929	
0	SHERPA_QCD4j	0.000158597	201.61	173.875	81.556	132.944	119.911	456.066	2.76314	-2.72904	0.467035	154.322	81.0402	101.886	82.9384	
0	SHERPA_QCD4j	1.58597e-05	32.1785	31.5341	9.8589	118.485	155.928	348.998	3.14364	-2.83152	3.31128	60.4043	51.7656	54.9085	47.3159	
0	SHERPA_QCD4j	1.58597e-05	138.738	69.9802	69.0969	130.688	112.109	369.698	3.28102	-3.0722	1.63786	98.4586	40.2914	76.7137	49.7126	
0	SHERPA_QCD4j	1.58597e-05	43.8838	23.1402	25.1541	133.631	127.355	272.807	2.71253	-2.69132	0.114296	74.0791	40.7504	74.2039	52.4346	
0	SHERPA_QCD4j	0.00126878	313.108	207.9	140.054	147.095	109.59	937.599	3.52664	-2.77724	2.34473	247.958	66.8002	166.226	58.2986	
0	SHERPA_QCD4j	1.58597e-05	15.2978	8.16147	18.4421	125.757	140.623	281.176	1.55466	-1.41204	2.749	62.9431	48.2732	65.0012	60.3122	
0	SHERPA_QCD4j	1.58597e-05	166.915	150.194	34.8263	106.913	85.5409	466.03	3.2699	2.94835	1.60872	101.336	71.6192	102.726	51.1506	
0	SHERPA_QCD4j	1.58597e-05	146.735	130.567	16.8081	121.094	114.717	365.923	3.11636	3.10839	0.248814	85.0857	65.7235	112.735	53.3784	
0	SHERPA_QCD4j	1.58597e-05	100.417	28.5324	73.6229	95.3846	117.403	254.817	2.87534	-2.84338	1.55428	58.6321	41.8219	57.8943	40.1894	
0	SHERPA_QCD4j	0.00126878	91.1745	77.9055	18.219	133.653	156.328	338.406	3.00301	-2.99332	0.0643316	99.576	57.2423	51.9549	41.2142	
0	SHERPA_QCD4j	1.58597e-05	109.635	56.0388	82.733	104.25	88.9801	249.113	2.35568	2.3141	0.50669	65.8164	43.865	58.9174	44.11	
0	SHERPA_QCD4j	1.58597e-05	39.8222	25.0448	54.7224	117.268	108.718	233.904	1.23614	-1.16822	0.863216	63.1501	41.7631	62.9778	44.8356	
0	SHERPA_QCD4j	1.58597e-05	81.3407	20.6354	92.8147	136.096	132.466	353.122	1.75799	1.08331	1.64527	89.546	49.966	48.0295	45.5362	
0	SHERPA_QCD4j	0.000158597	77.8422	63.4199	35.7041	87.2302	120.403	442.134	3.54351	2.67245	3.12059	66.497	41.8347	55.7502	50.6258	
0	SHERPA_QCD4j	0.000158597	13.3285	9.79237	15.9162	89.5819	91.6521	188.992	1.73723	-1.64832	3.03573	45.3432	43.4866	49.0141	40.1962	
0	SHERPA_QCD4j	1.58597e-05	73.5947	63.9524	34.5219	121.95	143.946	321.403	2.76706	2.65359	1.58345	58.0244	46.6773	98.5209	41.8749	
0	SHERPA_QCD4j	1.58597e-05	100.869	17.6086	115.173	149.128	164.021	365.051	1.14614	0.67189	2.93611	125.796	46.0152	68.0379	55.7062	
0	SHERPA_QCD4j	0.000158597	93.8043	88.6093	80.6173	141.39	124.704	319.773	2.26695	-2.2277	0.716292	89.0367	44.6593	90.1558	55.9909	
0	SHERPA_QCD4j	0.000158597	105.058	79.6744	37.5343	117.865	105.084	366.703	3.18668	-2.83822	1.91417	103.679	42.2355	66.8277	62.0106	
0	SHERPA_QCD4j	0.000158597	123.081	88.4537	39.9103	121.809	92.683	340.207	3.13097	-2.95113	1.103	99.2089	70.4828	84.0578	42.3036	
0	SHERPA_QCD4j	1.58597e-05	223.594	153.513	70.2883	120.894	129.344	456.354	3.13188	-3.11248	0.271598	146.133	106.899	141.817	40.5847	
0	SHERPA_QCD4j	1.58597e-05	107.618	59.8386	86.9927	99.135	150.098	305.514	2.2581	-2.20145	1.1881	84.242	52.2837	103.217	53.3295	
0	SHERPA_QCD4j	1.58597e-05	18.2355	10.2792	8.10866	116.394	153.211	303.42	3.17955	3.02728	4.58819	51.9289	42.4038	80.7088	70.4509	
0	SHERPA_QCD4j	3.84636e-05	56.5119	35.9562	25.5855	137.74	96.0701	301.087	3.07596	-2.802	1.85535	46.7372	42.1654	50.891	46.94	
0	SHERPA_QCD4j	1.58597e-05	206.681	179.664	27.1206	135.907	141.171	568.165	3.36292	3.12933	1.44572	130.017	89.9693	124.006	73.7073	
0	SHERPA_QCD4j	1.58597e-05	98.1634	37.2194	76.7302	153.102	117.891	295.938	2.35112	2.3498	0.501897	138.841	40.8657	61.1503	58.6235	
0	SHERPA_QCD4j	0.000158597	140.703	111.528	30.1263	114.804	92.0966	327.621	3.09273	-3.08161	0.290602	76.6754	71.4122	88.918	49.5332	
0	SHERPA_QCD4j	1.58597e-05	116.148	12.9396	113.098	148.478	93.3823	434.3	2.85673	-1.86323	4.43948	130.275	47.2467	49.7698	42.0112	
0	SHERPA_QCD4j	0.000158597	240.066	188.345	58.9396	125.84	114.225	520.162	3.09435	-3.00857	0.755129	196.966	51.6084	161.907	42.9173	
0	SHERPA_QCD4j	0.101502	110.17	24.279	117.521	145.645	114.737	277.66	1.38307	-1.36672	0.806798	76.1949	59.1167	57.6632	54.4428	
0	SHERPA_QCD4j	0.00126878	56.6085	53.9438	15.955	127.642	117.823	296.079	2.99252	2.85595	1.06663	69.9653	52.6009	72.0938	43.7026	
0	SHERPA_QCD4j	1.58597e-05	114.976	97.0988	93.7873	150.119	155.963	482.064	2.72627	2.24001	2.3888	122.948	63.1206	120.978	49.6657	
0	SHERPA_QCD4j	1.58597e-05	44.7458	18.5838	27.5596	114.677	119.116	243.134	2.84594	2.83996	0.282471	73.8701	43.6646	48.8192	45.5235	
0	SHERPA_QCD4j	1.58597e-05	60.6113	28.0907	33.0202	161.492	96.8162	358.183	3.40151	-3.00279	3.50665	60.5915	51.3594	57.6933	41.1055	
0	SHERPA_QCD4j	0.000158597	67.5623	49.3579	22.8636	120.542	107.798	258.436	2.916	2.90148	0.478263	90.0534	45.4566	57.4046	57.2878	
0	SHERPA_QCD4j	0.000158597	60.7679	9.75313	69.1913	140.421	99.1642	282.959	1.25154	0.567438	3.18699	88.2095	44.4574	51.9247	43.627	
0	SHERPA_QCD4j	0.000158597	94.7076	53.2762	49.3636	91.4308	105.104	709.296	4.3951	-2.7615	4.49343	82.943	40.6752	70.4259	42.9007	
0	SHERPA_QCD4j	0.000158597	100.775	80.0888	20.9053	137.137	150.422	360.957	3.18542	-3.10796	0.960001	74.397	73.7792	109.245	57.1533	
0	SHERPA_QCD4j	1.58597e-05	108.4	87.6911	21.0527	149.483	119.906	343	3.14313	-3.10272	0.826842	54.7351	53.78	68.1203	47.7886	
0	SHERPA_QCD4j	1.58597e-05	203.696	145.513	80.165	125.854	154.423	967.406	3.97507	-2.81989	3.25766	116.461	108.327	138.137	72.5653	
0	SHERPA_QCD4j	1.58597e-05	186.796	179.332	8.69242	135.171	86.3101	433.823	3.13017	3.11726	0.372967	141.342	47.69	111.686	68.5004	
0	SHERPA_QCD4j	1.58597e-05	183.553	160.076	32.8164	127.29	129.518	469.582	3.13175	3.00773	0.957418	114.315	100.207	155.485	49.4018	
0	SHERPA_QCD4j	1.58597e-05	161.081	101.803	62.732	162.769	116.832	418.701	3.11828	2.98112	0.980321	116.152	96.1049	75.9631	62.2873	
0	SHERPA_QCD4j	1.58597e-05	37.0072	30.1754	28.7501	131.67	123.941	433.107	3.14091	-2.27944	4.65053	79.9818	47.1342	64.7255	42.4963	
0	SHERPA_QCD4j	0.00126878	38.3289	20.1646	24.2169	135.093	99.9506	358.265	3.19184	-2.55721	4.48878	68.0739	46.6943	56.7378	42.4369	
0	SHERPA_QCD4j	0.00126878	30.0681	27.129	53.9131	125.325	131.583	258.242	0.694704	0.681961	0.00172851	61.3513	51.3907	54.6734	52.6604	
