# signal source weight pt_H0 pt_H1 pt_HH m_H0 m_H1 m_HH dR_HH dPhi_HH dEta_HH pt_H0_sub0 pt_H0_sub1 pt_H1_sub0 pt_H1_sub1 split12_fj1 split12_fj2 tau21_fj1 tau21_fj2 C2_fj1 C2_fj2 D2_fj1 D2_fj2
0	SHERPA_QCD4j	1.58597e-05	320.026	282.081	38.4987	110.04	98.2926	640.851	3.12975	-3.11993	0.251644	152.135	145.754	157.303	95.9201	72.2181	53.1198	0.406121	0.721275	0.365669	0.307757	3.39805	2.77928	
0	SHERPA_QCD4j	1.58597e-05	293.704	217.237	194.941	115.411	113.226	527.87	2.42238	2.41587	0.200884	168.508	107.754	91.2744	64.665	83.8539	49.5818	0.281806	0.652574	0.169317	0.408624	1.19022	1.74654	
0	SHERPA_QCD4j	0.00158597	281.514	246.46	45.3386	96.6596	92.9224	570.81	3.05946	3.03237	0.43222	209.881	55.1731	169.146	51.0742	45.7116	37.9411	0.339807	0.480297	0.295268	0.421085	2.73601	3.31149	
0	SHERPA_QCD4j	1.58597e-05	289.908	235.769	350.449	91.2236	122.862	479.759	1.79191	-1.69414	0.653864	194.493	55.2408	131.348	57.0322	28.2041	55.7727	0.670564	0.525855	0.437128	0.384317	5.22394	1.66302	
0	SHERPA_QCD4j	1.58597e-05	345.354	269.475	78.11	97.0228	122.546	865.709	3.46402	-3.08083	1.65122	253.692	72.196	140.497	73.369	39.373	64.1254	0.863373	0.515131	0.331991	0.37695	4.62203	2.08619	
0	SHERPA_QCD4j	1.58597e-05	258.765	215.948	129.524	145.923	138.937	559.91	2.67533	2.61852	0.598501	132.393	104.125	94.164	72.4536	105.527	112.129	0.338852	0.423554	0.321394	0.29567	1.21026	0.92229	
0	SHERPA_QCD4j	1.58597e-05	334.889	248.537	119.804	109.867	108.689	1033.3	3.61023	2.85274	2.32168	221.268	76.6016	137.255	65.7445	38.6495	52.7528	0.557177	0.501325	0.362353	0.340049	3.74636	2.06278	
0	SHERPA_QCD4j	1.58597e-05	282.672	275.655	97.7993	88.1057	124.808	763.607	3.15786	2.79034	1.50087	173.237	91.2372	107.189	106.224	43.2917	90.3554	0.514202	0.544306	0.392918	0.351948	4.48222	1.90452	
0	SHERPA_QCD4j	1.58597e-05	287.78	221.728	84.6263	137.676	117.629	650.271	3.12812	-2.93178	1.10869	184.162	50.3658	104.082	59.7473	41.7743	56.0236	0.636512	0.549876	0.374704	0.392105	1.8449	1.65522	
0	SHERPA_QCD4j	0.00158597	293.292	213.775	121.909	98.6914	94.2602	560.063	2.85008	-2.77043	0.711284	184.819	77.307	120.554	65.5622	29.8251	52.9077	0.854804	0.473622	0.37563	0.343922	3.59072	1.98719	
0	SHERPA_QCD4j	0.00126878	405.049	232.948	207.012	143.492	135.935	707.934	2.84603	-2.76484	0.770828	335.022	55.9527	80.8796	54.1338	46.6692	57.6829	0.460539	0.672413	0.283227	0.384382	2.44906	1.34312	
0	SHERPA_QCD4j	1.58597e-05	298.751	207.002	133.527	106.477	91.4716	555.741	2.82455	-2.74896	0.701492	193.633	60.2089	113.833	66.3128	37.8805	65.2806	0.685181	0.287142	0.515866	0.216209	4.62249	1.24388	
0	SHERPA_QCD4j	1.58597e-05	233.936	225.094	205.772	103.981	114.228	573.762	2.53712	2.21266	1.35408	109.202	92.1229	130.611	72.6764	67.6467	72.1302	0.345019	0.357825	0.260672	0.218685	1.47248	0.987392	
0	SHERPA_QCD4j	1.58597e-05	376.738	258.577	260.038	146.845	148.48	688.633	2.46135	2.38124	0.708139	298.146	55.152	129.751	106.673	49.9707	117.897	0.44844	0.202088	0.355105	0.234615	2.58921	0.827277	
0	SHERPA_QCD4j	1.58597e-05	325.492	265.645	210.523	122.839	146.855	784.688	2.80475	2.44094	1.45646	155.05	131.646	100.707	79.6138	62.5725	95.7315	0.52595	0.372175	0.555289	0.322796	4.44869	1.22058	
0	SHERPA_QCD4j	1.58597e-05	369.669	321.644	77.3658	156.486	140	840.883	3.124	2.96546	1.04898	177.786	175.264	165.515	106.343	131.774	93.1763	0.2763	0.536069	0.223467	0.371547	1.39779	2.21575	
0	SHERPA_QCD4j	1.58597e-05	249.078	233.255	154.507	116.906	163.321	761.299	3.02186	2.49262	1.85498	132.069	66.9041	101.278	64.2004	77.5049	70.4933	0.3699	0.570704	0.249013	0.581062	1.28984	1.50347	
0	SHERPA_QCD4j	1.58597e-05	431.838	343.156	97.9401	159.394	160.101	1542.92	3.89935	-3.03356	2.58856	200.172	171.86	137.794	120.92	99.1414	100.275	0.538779	0.480868	0.42236	0.200729	3.40929	1.03764	
0	SHERPA_QCD4j	0.000158597	217.238	217.074	15.7857	106.327	103.042	541.14	3.22198	-3.06889	1.0405	111.861	63.1004	133.095	59.8134	64.8775	59.4704	0.563759	0.475139	0.368666	0.304993	1.75792	1.51618	
0	SHERPA_QCD4j	0.000158597	329.918	306.101	123.4	153.21	129.642	1067.18	3.40798	2.75824	2.13608	131.904	78.6405	210.007	52.9819	49.9961	63.5032	0.801959	0.421629	0.445852	0.287294	2.34276	1.76936	
0	SHERPA_QCD4j	0.00126878	328.406	313.935	24.1992	144.787	115.103	765.77	3.21267	-3.08118	0.969288	215.237	88.8956	218.702	63.7611	87.4335	39.9886	0.357597	0.607135	0.265502	0.266085	1.55297	2.3761	
0	SHERPA_QCD4j	1.58597e-05	253.28	251.555	29.9638	112.582	96.5024	546.668	3.02515	3.02301	0.107021	115.404	113.255	152.299	57.0288	82.4679	42.2249	0.339671	0.598026	0.311886	0.438807	1.80867	3.36456	
0	SHERPA_QCD4j	0.000158597	292.593	258.684	65.267	93.9787	117.189	600.509	2.96766	-2.93854	0.376292	200.394	66.3179	145.061	92.6268	36.987	76.163	0.570535	0.344161	0.473114	0.308838	5.24032	1.69283	
0	SHERPA_QCD4j	0.000267226	232.077	222.893	65.1701	105.128	95.7692	863.4	3.67106	2.85695	2.42676	144.033	52.0702	145.765	51.3311	44.7571	39.9027	0.599229	0.514699	0.455272	0.430019	2.55419	2.6223	
0	SHERPA_QCD4j	0.000158597	233.529	212.862	161.676	102.95	154.627	519.985	2.48797	2.40592	0.573697	127.253	62.7251	80.1818	66.7959	50.8314	71.886	0.576497	0.626091	0.429869	0.601921	2.48779	1.46341	
0	SHERPA_QCD4j	1.01502	323.306	262.701	64.1383	158.432	128.446	1436.09	4.198	3.06954	3.04989	183.916	76.1487	114.856	79.5983	108.528	101.188	0.417956	0.41006	0.295848	0.289487	1.42202	1.37986	
0	SHERPA_QCD4j	0.000158597	419.233	291.622	202.87	130.216	108.246	1026.5	3.20335	2.68664	1.80116	292.317	50.1702	144.46	121.999	43.7366	77.3068	0.747995	0.375969	0.491113	0.278019	5.54864	2.19703	
0	SHERPA_QCD4j	1.58597e-05	275.036	246.645	33.8266	106.446	117.7	585.423	3.11224	3.07097	0.496459	147.909	88.8653	81.7782	76.762	54.3722	64.1755	0.510825	0.621134	0.385676	0.416887	2.96767	2.06888	
