# signal source m4b  pt4b y4b mHiggs1  mHiggs2 DeltaR_b1b2  DeltaR_b1b3  DeltaR_b1b4  DeltaR_b2b3  DeltaR_b2b4  DeltaR_b3b4 
1	SMggHH	742.946	35.4226	0.0837215	117.959	120	2.93217	2.70317	0.812996	0.655414	0.655414	2.60277
1	SMggHH	402.572	56.9168	1.18947	120.21	137.121	1.94994	1.21943	3.04339	3.09075	3.09075	2.08321
1	SMggHH	862.912	27.7001	0.809246	115.941	122.896	3.15886	3.3278	0.828257	0.68444	0.68444	3.70991
1	SMggHH	589.833	38.5269	0.77585	130.716	119.018	2.91932	2.68674	1.27177	0.796602	0.796602	2.50435
1	SMggHH	638.604	68.9348	-0.674989	130.401	121.235	3.17166	2.49544	0.951218	1.07678	1.07678	3.30811
1	SMggHH	733.045	62.1373	-0.22365	120.084	124.374	3.06478	2.755	0.791701	0.685215	0.685215	2.01297
1	SMggHH	632.84	21.6245	-0.675036	119.224	119.331	3.21005	2.63835	0.980259	1.0044	1.0044	3.57055
1	SMggHH	1128.35	50.9775	0.529996	120	118.628	3.28448	3.07955	0.676005	0.557289	0.557289	2.95696
1	SMggHH	556.294	104.438	-1.10683	119.995	114.844	2.8229	0.806219	2.61328	2.75224	2.75224	1.88183
1	SMggHH	573.823	39.8219	0.45992	137.376	134.164	3.00344	3.19379	1.26698	1.18073	1.18073	3.20811
1	SMggHH	642.418	21.4963	-0.756583	120	124.123	3.17998	0.927428	2.78897	2.50047	2.50047	3.45478
1	SMggHH	583.084	27.013	-1.3437	121.063	121.15	3.4886	2.86369	1.14394	1.15925	1.15925	2.86008
1	SMggHH	752.86	15.4109	-1.1256	120	120	3.38228	2.92348	0.789264	0.73957	0.73957	2.9216
1	SMggHH	819.012	95.4769	-0.519227	120.642	120.389	2.79766	0.58963	3.07977	3.08118	3.08118	2.57313
1	SMggHH	512.955	30.0255	1.72247	119.757	118.671	0.96938	2.43144	3.23175	3.05712	3.05712	1.05158
1	SMggHH	503.986	34.2813	-0.217487	120.645	116.582	3.00824	3.18402	1.18311	1.0682	1.0682	2.91499
1	SMggHH	704.106	104.266	-0.0241499	120.076	119.854	3.09054	0.66554	2.93029	2.7006	2.7006	2.26942
1	SMggHH	401.982	45.012	0.14472	110.332	121.114	2.6086	2.50787	1.15715	1.45875	1.45875	1.92163
1	SMggHH	443.287	27.4023	-0.0419121	118.297	126.641	3.07749	2.20201	1.17836	1.22335	1.22335	3.04656
1	SMggHH	696.005	82.2962	-0.103059	120	120	2.61487	0.678193	3.0761	3.15973	3.15973	2.76169
1	SMggHH	369.534	49.4485	-0.0186808	113.837	110.335	3.13516	1.95053	1.29101	1.34775	1.34775	3.01674
1	SMggHH	439.825	103.302	-0.685483	125.508	135.366	2.95684	1.17892	1.65744	3.24027	3.24027	2.35421
1	SMggHH	391.52	51.0994	-0.169306	114.313	114.483	2.97988	1.19207	2.60641	2.09821	2.09821	3.10972
1	SMggHH	591.958	62.7319	-1.27623	121.296	117.374	2.88794	2.98611	0.85279	0.746601	0.746601	2.15129
1	SMggHH	690.107	38.4143	1.17799	120	111.961	2.97881	3.0163	0.787204	0.766403	0.766403	2.48012
1	SMggHH	818.351	16.2384	-0.691721	120.705	116.824	2.81832	3.07849	0.630781	0.513742	0.513742	2.66329
1	SMggHH	515.924	52.2054	-0.824674	120.779	110.834	3.1373	2.65166	1.07117	1.00808	1.00808	2.72443
1	SMggHH	897.635	55.5934	0.210793	126.114	119.441	2.94378	2.88862	0.86039	0.647481	0.647481	3.09221
1	SMggHH	585.233	28.7441	0.358453	118.692	120.754	2.95349	2.72641	1.0686	0.813815	0.813815	3.14553
1	SMggHH	613.525	68.1871	-1.31166	120	119.325	2.96111	3.11833	1.06516	0.815172	0.815172	2.6793
1	SMggHH	425.956	9.97595	-1.22007	125.371	116.449	2.84137	3.20161	1.50599	1.33893	1.33893	2.07125
1	SMggHH	471.199	10.8644	0.0919594	118.096	116.229	2.68541	3.41486	1.4041	1.23217	1.23217	2.65645
1	SMggHH	510.642	21.3784	0.972097	121.39	121.331	2.72912	2.86211	1.24657	1.00866	1.00866	3.17238
1	SMggHH	829.777	106.168	0.42141	129.365	120.684	2.80712	0.593792	3.12937	2.76283	2.76283	2.97718
1	SMggHH	523.07	30.1614	0.724461	114.641	117.774	2.64224	2.90929	1.2475	1.02091	1.02091	2.17403
1	SMggHH	860.739	13.2555	-0.23054	119.489	120	2.88946	2.97966	0.752557	0.600635	0.600635	2.23448
1	SMggHH	464.102	58.565	0.0111043	120.392	138.243	2.8008	2.2238	1.27227	1.46087	1.46087	2.90412
1	SMggHH	637.512	65.9092	-0.260259	119.25	123.241	3.14366	2.39903	0.725826	0.825543	0.825543	3.12085
1	SMggHH	452.842	37.2141	0.290024	118.86	113.834	2.81624	2.78145	1.47812	1.26612	1.26612	1.45104
1	SMggHH	507.001	57.4631	0.430572	119.547	122.108	2.61775	1.0859	2.93315	3.29576	3.29576	3.21754
1	SMggHH	478.405	9.0913	-0.248119	120.432	115.291	2.78677	2.64164	1.38891	1.15734	1.15734	1.47747
1	SMggHH	592.794	86.9586	-0.704753	116.939	125.844	0.728732	3.04957	2.90729	2.41042	2.41042	0.957228
1	SMggHH	448.061	11.7465	-0.318065	115.775	110.371	2.74388	3.46526	1.49321	1.20808	1.20808	2.33586
1	SMggHH	411.377	67.1054	0.296929	119.544	116.363	2.85852	1.21948	1.39373	2.24424	2.24424	2.61226
1	SMggHH	494.805	111.001	-1.31524	120.128	113.708	2.58148	0.900765	3.14072	2.93016	2.93016	2.44527
1	SMggHH	525.744	27.3239	-1.30409	119.845	115.244	0.913017	3.26743	3.11417	3.21826	3.21826	1.03096
1	SMggHH	650.037	78.0726	-0.691862	114.11	119.08	3.2153	2.88612	1.10383	0.710645	0.710645	2.64321
1	SMggHH	377.348	26.0083	-0.25107	120.836	114.016	2.96862	1.42439	1.80272	1.91374	1.91374	3.19225
1	SMggHH	532.739	69.028	-0.987267	115.85	136.649	2.76385	0.997607	3.05035	2.59271	2.59271	2.58553
1	SMggHH	640.668	38.1332	-0.595255	119.468	120.092	2.86077	3.18152	0.748598	0.72107	0.72107	2.46609
1	SMggHH	544.725	33.2505	1.83857	117.539	117.782	0.846221	3.15558	2.40079	2.53558	2.53558	0.969094
1	SMggHH	420.775	21.0543	0.490539	130.089	117.787	3.03384	2.93179	1.75524	1.31589	1.31589	2.07431
1	SMggHH	773.763	17.76	-1.55828	120.85	118.545	2.95605	2.80702	0.713605	0.646786	0.646786	2.81817
1	SMggHH	765.352	63.7045	-0.29785	119.506	120	2.73163	2.99868	0.721409	0.653828	0.653828	2.75051
1	SMggHH	628.187	100.186	0.0436651	121.333	117.921	3.00028	3.5586	1.0543	0.95321	0.95321	2.7814
1	SMggHH	345.216	65.6132	0.876427	120.359	112.518	1.32414	1.4813	3.20458	2.79356	2.79356	1.7617
1	SMggHH	566.561	75.9434	0.456128	115.215	120.211	2.98845	2.30003	1.0036	1.13957	1.13957	3.11391
1	SMggHH	428.794	17.498	0.000101411	119.213	115.801	3.01384	2.27334	1.471	1.27204	1.27204	2.70948
1	SMggHH	414.179	17.8202	-0.241934	111.304	112.2	2.62698	3.08159	1.18558	1.18403	1.18403	2.0391
1	SMggHH	565.594	77.0581	-0.10556	115.064	120.312	0.869168	2.42827	3.4929	3.12341	3.12341	1.25008
1	SMggHH	534.447	14.1016	-1.90033	124.383	119.352	3.03027	2.66686	1.17887	0.888705	0.888705	2.88743
1	SMggHH	564.274	69.2669	-0.0657406	117.757	118.239	3.27334	0.906737	2.85847	3.589	3.589	2.64791
1	SMggHH	419.687	24.7604	1.52699	114.299	119.159	2.80932	2.22313	1.40409	1.38145	1.38145	1.45711
1	SMggHH	527.203	19.3296	1.07109	117.432	117.683	2.94251	2.69122	1.36373	1.29411	1.29411	2.31015
1	SMggHH	655.147	22.3538	0.436607	121.948	132.466	2.83671	2.68135	1.04091	0.79635	0.79635	2.88467
1	SMggHH	674.643	58.359	0.497731	117.967	117.192	3.06502	2.71855	0.752577	0.828295	0.828295	2.82998
1	SMggHH	873.623	10.9062	-0.363795	134.209	119.577	2.87968	2.98821	0.681015	0.627411	0.627411	3.05853
1	SMggHH	727.451	11.5941	-0.294874	120.086	118.452	3.07614	2.99578	1.06063	0.972702	0.972702	2.24991
1	SMggHH	679.821	7.14415	0.345105	111.209	121.4	2.9536	2.67226	0.875654	0.712197	0.712197	2.86728
1	SMggHH	556.151	4.76326	-0.631207	120	119.601	3.61124	3.13674	1.22413	1.123	1.123	2.81158
1	SMggHH	413.74	53.7502	1.98264	119.269	116.572	2.30772	1.14734	2.6646	2.92365	2.92365	1.51758
1	SMggHH	583.958	6.94135	-0.69276	117.257	117.793	3.08547	2.4749	0.923041	0.932079	0.932079	3.16658
1	SMggHH	601.798	52.8717	0.943041	132.972	117.951	3.0183	2.68143	1.06293	0.80596	0.80596	3.30012
1	SMggHH	598.507	67.4224	-1.06627	120	121.499	2.75652	2.76729	1.03948	0.962655	0.962655	2.52722
1	SMggHH	623.663	46.7937	-0.239253	120.423	117.709	2.68666	3.11814	1.02753	0.731144	0.731144	2.21181
1	SMggHH	564.036	21.5836	-0.375599	127.322	115.504	3.00583	2.53247	1.0182	0.919269	0.919269	2.73396
1	SMggHH	477.412	89.4211	-1.53202	117.168	115.862	2.26275	3.22516	1.21269	1.56555	1.56555	2.50988
1	SMggHH	434.429	26.6667	-1.20211	115.346	110.461	3.42287	2.20714	1.40874	1.31513	1.31513	2.85329
1	SMggHH	425.26	37.0313	0.770425	121.25	119.363	3.02718	2.3327	1.46135	1.20623	1.20623	2.88522
1	SMggHH	677.745	72.5163	0.471992	120.25	120.616	3.35321	3.14509	1.10749	0.92948	0.92948	2.4249
1	SMggHH	508.957	85.2072	0.00720906	120.395	131.462	3.13586	0.984465	2.70888	3.23326	3.23326	2.0798
1	SMggHH	409.486	10.0595	-0.182282	114.086	135.558	3.08746	1.9262	1.57002	1.6137	1.6137	3.109
1	SMggHH	529.894	22.1159	-0.431487	139.334	118.898	2.99361	2.49686	1.29863	0.9059	0.9059	2.98901
1	SMggHH	782.102	92.5375	-1.35459	119.252	137.317	2.63072	3.05457	0.651542	0.799835	0.799835	2.40317
1	SMggHH	422.086	23.8092	1.87466	119.428	118.142	2.85077	1.39309	2.38312	2.33533	2.33533	1.03068
1	SMggHH	1221.67	104.251	-0.767464	119.165	120	3.14851	3.3146	0.532343	0.526158	0.526158	3.19425
1	SMggHH	558.386	64.6409	-0.931129	119.699	122.247	2.72564	3.11129	1.18585	0.999173	0.999173	2.41085
1	SMggHH	628.887	44.1225	1.5869	118.608	119.934	2.53155	3.05184	0.833926	0.811882	0.811882	2.53065
1	SMggHH	613.183	52.3777	-0.0804673	122.915	118.611	2.9615	2.79553	1.07834	0.752869	0.752869	2.76707
1	SMggHH	432.606	50.147	-1.05953	113.826	137.544	2.81758	1.12561	3.09027	2.44112	2.44112	3.21201
1	SMggHH	492.883	25.6229	-0.880577	117.688	115.138	2.8143	2.86547	1.16592	0.988182	0.988182	2.26639
1	SMggHH	415.875	53.4208	-0.489441	112.644	118.434	2.86642	1.97178	1.23839	1.4821	1.4821	2.41745
1	SMggHH	486.512	39.9041	0.0834258	118.785	117.144	2.97121	2.37623	1.13805	1.18987	1.18987	3.42664
1	SMggHH	641.221	18.2615	0.809024	117.536	120.916	3.16171	3.05304	0.893997	0.817859	0.817859	2.77295
1	SMggHH	561.94	28.8689	-1.31245	118.547	119.872	2.86752	3.23122	1.13325	0.996325	0.996325	2.31184
1	SMggHH	472.34	75.482	-0.731632	115.915	119.647	2.273	2.99978	1.07101	1.34776	1.34776	3.41542
1	SMggHH	647.871	83.8338	0.113706	113.1	117.366	2.88823	2.91406	0.812779	0.969705	0.969705	2.60427
1	SMggHH	434.729	6.06603	1.66717	118.307	114.34	3.16005	1.91039	1.44693	1.30069	1.30069	3.23186
1	SMggHH	518.725	100.685	0.585013	120.903	119.82	3.14572	2.30692	1.05154	1.12439	1.12439	1.49387
1	SMggHH	554.303	28.1928	-0.605674	117.446	117.858	3.14415	2.80159	1.03446	0.866841	0.866841	2.5049
1	SMggHH	853.376	19.7556	1.16138	122.023	119.044	3.31738	2.94306	0.788802	0.614654	0.614654	2.73785
1	SMggHH	421.933	48.747	-1.05894	119.54	118.201	2.83519	3.11911	1.46157	1.11667	1.11667	2.07958
1	SMggHH	381.312	80.1822	0.267877	121.16	119.048	2.94054	1.20321	1.52635	2.3798	2.3798	2.70938
1	SMggHH	746.959	15.957	-0.542569	117.087	123.742	2.97515	3.25405	1.09853	0.810141	0.810141	2.7397
1	SMggHH	859.833	11.7678	-0.660664	117.132	117.862	3.16919	3.03562	0.613201	0.537661	0.537661	3.13718
1	SMggHH	480.767	11.4665	-0.439454	136.391	115.744	1.1765	3.12089	2.31933	2.42521	2.42521	1.1085
1	SMggHH	757.147	54.8973	-0.145743	115.253	120.155	3.23804	2.52219	0.674674	0.747698	0.747698	3.14942
1	SMggHH	411.993	42.9695	0.293517	120.036	112.604	3.18278	1.25071	3.4573	2.3126	2.3126	3.07754
1	SMggHH	654.59	38.3329	-0.465268	120	115.996	3.07202	0.815178	2.54906	2.81054	2.81054	2.14798
1	SMggHH	611.677	54.2133	0.276275	116.386	118.232	3.03719	0.810284	3.12092	2.44142	2.44142	2.35358
1	SMggHH	416.911	20.8609	-0.0175127	114.265	120	3.06372	2.59088	1.46113	1.30949	1.30949	2.95577
1	SMggHH	556.187	87.3808	0.693211	119.975	119.785	0.815309	3.13655	2.79151	2.57707	2.57707	1.05619
1	SMggHH	498.593	72.2293	-1.78261	123.044	119.833	3.13207	1.3106	3.73393	1.82873	1.82873	2.62817
1	SMggHH	623.701	132.808	0.705875	120.631	120.129	2.91256	2.4732	1.02221	0.741041	0.741041	2.94777
1	SMggHH	570.187	18.1287	1.07867	116.779	121.305	2.92468	3.1424	0.947003	1.01768	1.01768	2.22014
1	SMggHH	521.877	128.295	-0.391075	117.204	114.954	2.18667	3.12284	1.10571	0.997629	0.997629	2.40609
1	SMggHH	422.294	37.4771	-0.631262	111.495	112.553	3.32955	3.1126	1.47578	1.31015	1.31015	2.13212
1	SMggHH	561.564	56.6041	-0.167865	118.408	113.631	3.16311	3.27673	1.02549	1.03205	1.03205	2.29895
1	SMggHH	566.418	99.2781	-0.414438	119.04	130.943	2.78591	2.75959	0.780272	1.12792	1.12792	2.37561
1	SMggHH	848.437	53.6229	0.241142	118.62	119.624	3.14581	0.600843	2.64298	2.58254	2.58254	3.16674
1	SMggHH	435.527	53.8074	1.055	120.092	113.134	3.04385	1.19678	1.67564	2.27431	2.27431	2.81304
1	SMggHH	458.674	77.3638	-0.739964	111.393	119.26	3.31891	2.498	1.12497	1.49383	1.49383	2.46844
1	SMggHH	534.42	66.057	-0.617937	120	130.371	3.04014	0.915266	3.06805	2.94018	2.94018	2.61205
1	SMggHH	381.057	105.946	-0.353741	115.449	113.939	3.09419	1.2372	2.50106	2.1387	2.1387	1.4421
1	SMggHH	489.6	23.0909	0.162788	110.234	115.257	2.94169	2.83284	0.905418	1.03065	1.03065	3.01464
1	SMggHH	512.649	6.52275	0.00800578	119.35	112.806	3.17686	2.99192	1.25654	0.973832	0.973832	2.66702
1	SMggHH	549.843	49.798	0.274446	138.281	120.679	2.67988	3.12195	1.44559	0.819111	0.819111	1.71291
1	SMggHH	801.32	34.5617	0.678446	120	119.368	3.14298	3.2554	0.861162	0.672951	0.672951	2.59488
1	SMggHH	938.265	55.0936	-0.852864	119.991	121.371	3.30522	2.64101	0.995051	0.674275	0.674275	3.49452
1	SMggHH	583.556	83.2854	0.127296	120.404	122.713	2.88501	0.69042	2.47561	3.08293	3.08293	2.30507
1	SMggHH	527.785	15.7036	-0.434752	124.357	118.091	2.78468	3.50209	1.27463	1.02893	1.02893	2.39476
1	SMggHH	458.275	37.6331	0.670866	110.334	117.023	3.09929	1.02925	2.04274	2.603	2.603	3.05557
1	SMggHH	502.377	68.0966	-0.122857	119.302	111.421	2.7523	2.99167	1.16418	1.15052	1.15052	3.51847
1	SMggHH	591.189	6.71042	0.597728	119.667	115.979	2.84749	2.65475	0.815538	0.797013	0.797013	2.98103
1	SMggHH	402.305	22.0697	0.358552	118.322	112.657	1.18473	2.71173	2.93211	2.82058	2.82058	1.33218
1	SMggHH	753.833	60.7216	-1.25266	119.186	132.319	3.16243	3.1266	0.831899	0.684181	0.684181	3.16642
1	SMggHH	531.34	15.6867	0.288601	112.704	125.891	2.93205	0.920638	2.73717	2.51724	2.51724	3.12963
1	SMggHH	666.287	48.256	-0.885563	118.231	116.469	3.05634	0.716512	2.97425	3.08624	3.08624	3.0076
1	SMggHH	574.874	47.5007	-1.3687	115.733	118.674	3.0497	2.50147	1.18738	1.06498	1.06498	2.63431
1	SMggHH	533.124	55.4478	-0.334825	119.328	117	2.82333	3.04517	1.43145	1.15131	1.15131	2.49881
1	SMggHH	724.86	37.8493	0.101196	125.811	118.962	2.95908	0.785591	3.49784	2.82449	2.82449	2.71244
1	SMggHH	462.254	19.1433	0.319629	132.204	114.201	2.88512	1.59852	3.33685	2.06768	2.06768	1.78699
1	SMggHH	419.68	43.4094	0.552367	111.509	115.432	2.89455	2.42089	1.23212	1.11798	1.11798	2.85106
1	SMggHH	441.841	39.016	0.408777	114.016	118.748	2.95779	2.74782	1.27347	1.3717	1.3717	1.96691
1	SMggHH	492.364	70.1448	0.769192	111.726	116.251	2.94482	2.52167	1.14259	1.44016	1.44016	1.85525
1	SMggHH	383.012	65.6519	1.34798	117.124	118.825	1.89477	1.21553	3.0223	3.10163	3.10163	1.91897
1	SMggHH	373.312	22.1088	0.191833	116.968	121.263	2.19773	2.9662	1.45987	1.50642	1.50642	1.6956
1	SMggHH	741.414	29.6265	0.211234	122.64	120.539	3.25506	2.85016	1.06718	0.683111	0.683111	3.22576
1	SMggHH	538.65	42.9858	-0.971255	126.654	116.187	2.78423	3.14344	1.08093	0.920713	0.920713	3.31209
1	SMggHH	718.032	45.1548	0.592606	117.053	119.596	3.00791	3.079	0.809478	0.728871	0.728871	3.18277
1	SMggHH	514.374	60.236	-0.533639	122.198	117.379	2.98808	1.1113	2.17012	2.36651	2.36651	2.9805
1	SMggHH	526.624	17.6793	1.26043	121.005	118.075	2.94582	2.55815	1.27118	0.899802	0.899802	2.65237
1	SMggHH	480.954	19.3626	0.302397	124.99	120.467	3.03048	2.0983	1.37175	1.15967	1.15967	3.21858
1	SMggHH	600.16	52.9258	0.44473	119.263	120	3.07422	2.98986	0.979144	0.901462	0.901462	2.6058
1	SMggHH	410.728	37.5424	1.66938	115.705	114.234	2.76324	2.6177	1.38539	1.39964	1.39964	3.1071
1	SMggHH	600.451	33.5366	-0.509907	114.896	126.079	2.89491	2.57601	0.785341	0.85527	0.85527	2.99247
1	SMggHH	735.295	45.2608	-0.00466589	123.003	120	2.93928	2.75685	0.753479	0.672456	0.672456	2.40342
1	SMggHH	822.52	29.2109	0.371043	121.401	119.472	3.01997	3.0455	0.739553	0.568575	0.568575	2.99098
1	SMggHH	423.739	27.0461	-0.917258	137.62	117.117	3.06141	1.5493	2.04793	1.51468	1.51468	2.95502
1	SMggHH	588.407	134.16	-0.576885	129.93	134.156	2.68904	0.810659	3.19054	2.78732	2.78732	2.75315
1	SMggHH	465.629	54.3331	-1.02612	117.654	120.33	2.92007	2.39375	1.46219	1.4236	1.4236	2.99984
1	SMggHH	397.555	63.0265	1.26222	139.608	133.951	1.38889	2.87547	2.30677	1.48658	1.48658	1.81597
1	SMggHH	403.863	58.2206	0.132953	116.396	118.761	2.92693	2.07669	1.35041	1.27165	1.27165	3.01616
1	SMggHH	479.075	85.4276	-0.559986	120.647	111.933	3.22782	1.04907	3.11885	2.39216	2.39216	2.71565
1	SMggHH	517.741	38.5333	0.203649	117.511	117.864	2.91899	2.39715	1.05537	1.12754	1.12754	3.25582
1	SMggHH	475.951	74.7575	-1.30584	117.667	112.919	2.70267	2.64284	1.07875	1.17273	1.17273	2.12116
1	SMggHH	531.242	6.18647	1.56129	117.823	110.843	3.03615	2.73343	0.987886	0.895796	0.895796	3.03652
1	SMggHH	578.39	38.6477	-0.960696	115.465	117.505	3.01696	2.6815	1.11676	0.870741	0.870741	2.632
1	SMggHH	550.642	49.455	0.282936	112.762	118.612	3.05137	2.0836	1.05039	0.969691	0.969691	3.13272
1	SMggHH	435.846	9.90879	1.14484	120.021	118.617	2.62672	1.22177	2.74128	2.73299	2.73299	1.52002
1	SMggHH	718.727	58.8419	0.818848	116.317	135.524	3.27648	3.1056	0.690118	0.797719	0.797719	2.55786
1	SMggHH	356.724	38.191	1.07211	116.901	111.379	3.12834	2.02346	1.41662	1.58167	1.58167	2.9466
1	SMggHH	460.435	20.2152	-0.681266	117.522	115.814	2.4539	3.25722	1.26476	1.10155	1.10155	2.00714
1	SMggHH	395.708	43.6351	-1.59779	118.013	124.855	2.46734	1.33147	1.97079	2.96926	2.96926	1.39351
1	SMggHH	596.989	28.2821	0.962025	121.056	118.845	2.93186	2.61218	0.877405	0.875237	0.875237	3.35819
1	SMggHH	584.365	20.8901	-0.636141	122.108	117.178	2.96997	3.43932	1.36716	1.13171	1.13171	2.33293
1	SMggHH	550.278	84.2509	1.14897	118.961	114.083	3.40948	0.928044	3.07128	2.8516	2.8516	2.259
1	SMggHH	451.962	78.0561	-0.835646	113.124	126.926	2.93113	2.24462	1.13883	1.62593	1.62593	2.01506
1	SMggHH	807.264	41.7932	-1.13341	120	120.774	3.09824	2.81241	0.70838	0.631029	0.631029	2.87498
1	SMggHH	663.501	113.455	1.29079	119.89	120.271	2.94042	0.647918	2.14968	2.93391	2.93391	2.62701
1	SMggHH	671.755	41.1325	-0.61786	135.06	115.843	3.01517	3.09582	0.776809	0.600916	0.600916	2.4517
1	SMggHH	697.267	68.6544	0.499565	113.482	120	2.87047	2.90351	0.911244	0.64583	0.64583	2.60151
1	SMggHH	767.611	15.7016	-1.47519	120	120	3.08537	2.68917	0.912157	0.77061	0.77061	3.03538
1	SMggHH	513.057	122.128	-0.532416	119.268	118.461	2.68257	0.808073	1.47263	2.80167	2.80167	2.27445
1	SMggHH	555.963	19.7136	0.233888	125.688	128.708	3.21418	2.44584	1.10607	1.06743	1.06743	3.28797
1	SMggHH	745.899	16.8323	-0.496318	115.481	119.473	2.90848	2.8409	0.718845	0.715319	0.715319	2.1307
1	SMggHH	590.651	22.6864	-0.341377	119.162	120.527	3.14674	2.5419	0.961313	0.960245	0.960245	3.32047
1	SMggHH	388.099	88.1019	1.11887	129.109	127.829	1.25652	2.70366	2.45138	3.28204	3.28204	1.96382
1	SMggHH	583.122	9.59511	-0.91313	117.762	121.421	3.0463	2.44019	0.853332	0.872277	0.872277	3.05036
1	SMggHH	528.246	25.8071	-1.01788	133.773	119.598	2.70485	3.01958	1.15251	0.964206	0.964206	2.4492
1	SMggHH	383.333	84.0217	1.53721	129.582	130.457	1.3209	2.86288	2.64707	2.52018	2.52018	1.71926
1	SMggHH	393.467	70.2193	-0.170168	117.196	114.434	2.6306	3.33503	1.46513	1.61099	1.61099	2.47527
1	SMggHH	628.033	4.44336	0.104165	129.358	118.021	3.02914	0.964597	2.74686	2.42427	2.42427	3.08082
1	SMggHH	457.093	11.3193	1.03904	113.882	132.289	2.75758	3.33679	1.51499	1.54286	1.54286	2.02416
1	SMggHH	380.068	89.8379	-0.0688957	117.768	114.647	1.17106	2.19711	2.4592	3.3429	3.3429	1.94378
1	SMggHH	664.853	12.0583	1.21344	119.298	120.469	2.99335	2.58832	0.884748	0.742477	0.742477	3.05691
1	SMggHH	405.405	43.1994	-0.271878	110.661	120.332	2.83804	2.14977	1.22204	1.46441	1.46441	3.12785
1	SMggHH	415.525	74.704	-0.28353	119.428	118.258	2.81164	2.27763	1.37843	1.34346	1.34346	1.05103
1	SMggHH	539.088	20.6693	0.636073	127.682	119.128	2.97925	2.53551	1.02664	0.848659	0.848659	3.09582
1	SMggHH	518.691	61.6875	0.231988	119.181	121.118	2.61259	2.65222	1.03637	1.19998	1.19998	1.98661
1	SMggHH	681.265	9.37846	-0.122329	120	122.385	2.99421	2.94282	0.936613	0.807724	0.807724	2.3006
1	SMggHH	532.971	112.38	-0.92377	120	118.884	2.32738	3.12539	0.920149	0.92458	0.92458	3.06985
1	SMggHH	458.587	39.4452	-0.402369	122.094	118.297	3.13002	1.09123	2.70595	2.22575	2.22575	2.77275
1	SMggHH	545.138	22.7886	-0.471601	120.234	117.562	2.7727	3.10436	1.01738	0.898733	0.898733	2.49036
1	SMggHH	551.816	10.7282	-0.158045	111.151	120.829	3.10319	2.90603	0.836399	0.90042	0.90042	3.12825
1	SMggHH	812.7	54.7956	-1.25813	120	119.376	2.83752	3.08915	0.881874	0.638709	0.638709	2.42609
1	SMggHH	528.047	10.5791	-0.528977	118.059	119.406	3.15154	1.16455	2.51545	2.30821	2.30821	3.47258
1	SMggHH	678.22	13.3122	0.880624	117.325	119.172	2.9667	2.97854	0.858295	0.78796	0.78796	2.27861
1	SMggHH	402.491	21.9616	-1.22605	115.036	114.625	2.59294	1.24596	2.9813	3.03236	3.03236	2.19963
1	SMggHH	405.582	63.1533	-0.161375	117.917	119.695	2.92566	2.44116	1.45301	1.52825	1.52825	0.991378
1	SMggHH	392.381	43.495	-0.166986	132.297	115.684	2.91355	2.61986	1.60536	1.53236	1.53236	1.88332
1	SMggHH	862.513	118.074	-0.247642	120.021	128.235	3.11062	0.53122	3.04863	3.03354	3.03354	3.09336
1	SMggHH	427.027	22.234	-1.34102	119.708	115.808	2.94783	2.33535	1.35688	1.31632	1.31632	2.83233
1	SMggHH	477.942	4.61945	-0.024745	118.286	130.709	3.09435	2.39495	1.53186	1.39251	1.39251	3.56128
