diHiggs	1	1.60516e-05	0.147976
diHiggs	1	2.50806e-09	0.00429204
diHiggs	1	2.00645e-07	0.0916825
diHiggs	1	1.60516e-05	0.730549
diHiggs	1	2.00645e-07	0.0261733
diHiggs	1	1.60516e-05	0.230654
diHiggs	1	1.99617e-07	0.0519026
diHiggs	1	2.00645e-07	0.00934856
diHiggs	1	2.00645e-07	0.0223747
diHiggs	1	9.47685e-06	0.630681
diHiggs	1	2.50806e-09	0.310081
diHiggs	1	2.00645e-07	0.181036
diHiggs	1	1.60516e-05	0.0768234
diHiggs	1	1.60516e-05	0.556801
diHiggs	1	2.00645e-07	0.304343
diHiggs	1	1.60516e-05	0.00466307
diHiggs	1	1.60516e-05	0.186146
diHiggs	1	2.00645e-07	0.42037
diHiggs	1	1.60516e-05	0.418479
diHiggs	1	1.60516e-05	0.67393
diHiggs	1	2.00645e-07	0.222319
diHiggs	1	2.00645e-07	0.161741
diHiggs	1	1.60516e-05	0.514409
diHiggs	1	1.60516e-05	0.172414
diHiggs	1	1.99617e-07	0.0596668
diHiggs	1	9.47685e-06	0.571357
diHiggs	1	3.13507e-11	0.332142
diHiggs	1	1.60516e-05	0.381453
diHiggs	1	2.00645e-07	0.0805641
diHiggs	1	2.50806e-09	0.0876985
diHiggs	1	1.60516e-05	0.671875
diHiggs	1	1.60516e-05	0.16149
diHiggs	1	1.60516e-05	0.541923
diHiggs	1	1.60516e-05	0.694276
diHiggs	1	2.00645e-07	0.0286123
diHiggs	1	1.60516e-05	0.632406
diHiggs	1	2.00645e-07	0.518658
diHiggs	1	1.60516e-05	0.21935
diHiggs	1	2.00645e-07	0.0631727
diHiggs	1	1.60516e-05	0.0776015
diHiggs	1	1.60516e-05	0.0496347
diHiggs	1	2.50806e-09	0.111988
diHiggs	1	2.00645e-07	0.0204883
diHiggs	1	1.60516e-05	0.0763706
diHiggs	1	2.00645e-07	0.0077945
diHiggs	1	1.60516e-05	0.620551
diHiggs	1	1.60516e-05	0.730827
diHiggs	1	1.99617e-07	0.0370443
diHiggs	1	1.60516e-05	0.0582344
diHiggs	1	2.00645e-07	0.730911
diHiggs	1	2.00645e-07	0.0903655
diHiggs	1	2.50806e-09	0.443813
diHiggs	1	2.50806e-08	0.0556405
diHiggs	1	1.60516e-05	0.228961
diHiggs	1	9.47685e-06	0.518813
diHiggs	1	2.00645e-07	0.0401023
diHiggs	1	1.60516e-05	0.638611
diHiggs	1	2.00645e-07	0.0786803
diHiggs	1	2.00645e-07	0.616122
diHiggs	1	1.60516e-05	0.129912
diHiggs	1	2.00645e-07	0.689904
diHiggs	1	1.60516e-05	0.27221
diHiggs	1	2.50806e-09	0.0110807
diHiggs	1	2.00645e-07	0.00658051
diHiggs	1	2.50806e-08	0.00546784
diHiggs	1	2.00645e-07	0.0557002
diHiggs	1	1.60516e-05	0.139827
diHiggs	1	1.60516e-05	0.582206
diHiggs	1	2.50806e-09	0.0218488
diHiggs	1	1.60516e-05	0.234258
diHiggs	1	1.60516e-05	0.308058
diHiggs	1	2.00645e-07	0.399763
diHiggs	1	2.50806e-08	0.740318
diHiggs	1	2.50806e-09	0.0593577
diHiggs	1	2.00645e-07	0.293167
diHiggs	1	1.60516e-05	0.516618
diHiggs	1	1.60516e-05	0.660614
diHiggs	1	2.00645e-07	0.396766
diHiggs	1	1.60516e-05	0.752213
diHiggs	1	1.60516e-05	0.338054
diHiggs	1	2.00645e-07	0.159595
diHiggs	1	1.60516e-05	0.460641
diHiggs	1	1.60516e-05	0.690054
diHiggs	1	1.60516e-05	0.609295
diHiggs	1	1.60516e-05	0.646347
diHiggs	1	1.60516e-05	0.0117212
diHiggs	1	1.60516e-05	0.254247
diHiggs	1	9.47685e-06	0.644206
diHiggs	1	1.60516e-05	0.148898
diHiggs	1	2.00645e-07	0.671181
diHiggs	1	1.60516e-05	0.0318721
diHiggs	1	1.60516e-05	0.341001
diHiggs	1	1.60516e-05	0.0517028
diHiggs	1	1.60516e-05	0.0610083
diHiggs	1	1.60516e-05	0.114877
diHiggs	1	2.00645e-07	0.0439959
diHiggs	1	2.00645e-07	0.417507
diHiggs	1	2.00645e-07	0.0084492
diHiggs	1	2.00645e-07	0.474179
diHiggs	1	2.00645e-07	0.7091
diHiggs	1	1.60516e-05	0.778752
diHiggs	1	2.00645e-07	0.223645
diHiggs	1	1.60516e-05	0.766022
diHiggs	1	2.00645e-07	0.0780786
diHiggs	1	1.60516e-05	0.0268273
diHiggs	1	1.60516e-05	0.0630181
diHiggs	1	1.60516e-05	0.185431
diHiggs	1	2.50806e-09	0.233668
diHiggs	1	1.60516e-05	0.111076
diHiggs	1	2.00645e-07	0.388583
diHiggs	1	2.00645e-07	0.0875375
diHiggs	1	1.99617e-07	0.158191
diHiggs	1	1.60516e-05	0.442638
diHiggs	1	1.60516e-05	0.0394444
diHiggs	1	2.00645e-07	0.0652054
diHiggs	1	1.99617e-07	0.012596
diHiggs	1	2.00645e-07	0.0451287
diHiggs	1	1.60516e-05	0.499171
diHiggs	1	1.60516e-05	0.510213
diHiggs	1	2.50806e-09	0.0981834
diHiggs	1	9.47685e-06	0.287483
diHiggs	1	1.60516e-05	0.66133
diHiggs	1	1.60516e-05	0.207979
diHiggs	1	1.60516e-05	0.632774
diHiggs	1	2.00645e-07	0.323872
diHiggs	1	1.60516e-05	0.260911
diHiggs	1	2.00645e-07	0.0699416
diHiggs	1	1.60516e-05	0.703405
diHiggs	1	2.00645e-07	0.0795981
diHiggs	1	2.00645e-07	0.609321
diHiggs	1	1.60516e-05	0.63661
diHiggs	1	1.60516e-05	0.230384
diHiggs	1	2.00645e-07	0.661148
diHiggs	1	1.59694e-05	0.610207
diHiggs	1	1.60516e-05	0.0940479
diHiggs	1	9.47685e-06	0.720688
diHiggs	1	1.60516e-05	0.0164376
diHiggs	1	1.60516e-05	0.045871
diHiggs	1	1.60516e-05	0.266148
diHiggs	1	9.47685e-06	0.737086
diHiggs	1	1.60516e-05	0.386782
diHiggs	1	2.00645e-07	0.177233
diHiggs	1	1.60516e-05	0.0684407
diHiggs	1	1.60516e-05	0.35817
diHiggs	1	1.60516e-05	0.126421
diHiggs	1	2.00645e-07	0.0145425
diHiggs	1	1.60516e-05	0.468875
diHiggs	1	1.60516e-05	0.0242995
diHiggs	1	2.00645e-07	0.387007
diHiggs	1	2.50806e-09	0.0709566
