0	SHERPA_QCD4b	0.00304622	269.575	196.375	82.6098	98.9926	148.597	1275.77	4.25807	2.97498	3.31661	149.107	92.9296	144.381	70.5344	49.2209	0.58912	0.383641	3.53703	
0	SHERPA_QCD4b	0.0304622	237.083	186.306	53.0296	103.971	142.734	490.847	3.06915	-3.06882	0.0774676	108.704	90.3456	111.281	80.2356	71.9039	0.451392	0.384382	2.22689	
0	SHERPA_QCD4b	0.00304622	213.435	166.394	126.964	99.6257	160.715	650.981	3.07053	2.50513	2.07403	89.8179	60.5376	146.332	67.271	48.7476	0.600868	0.30558	1.61191	
0	SHERPA_QCD4b	0.243698	244.123	151.253	95.1611	107.586	135.654	622.158	3.43734	3.03354	1.90454	110.863	78.9286	115.699	85.4578	44.3165	0.701298	0.431126	2.58364	
0	SHERPA_QCD4b	3.80778e-05	227.648	137.595	92.6963	122.929	90.4326	417.494	3.03139	3.01732	0.353806	75.3044	66.8172	87.6732	50.7732	64.5153	0.559663	0.252721	1.0089	
0	SHERPA_QCD4b	0.00304622	240.508	157.402	109.989	111.822	134.902	461.204	2.77411	2.76915	0.305569	122.948	94.2028	83.195	74.2701	68.4206	0.369726	0.310824	1.67827	
0	SHERPA_QCD4b	0.00304622	230.694	143.013	100.307	116.72	130.032	445.713	2.88831	-2.87255	0.465391	140.431	66.7934	112.441	51.7841	66.1641	0.370627	0.229054	1.06335	
0	SHERPA_QCD4b	0.00304622	235.718	235.42	119.083	110.915	148.754	581.644	2.77838	2.63054	0.986859	150.149	55.1262	194.919	43.8011	44.0991	0.484798	0.378018	1.98656	
0	SHERPA_QCD4b	0.243698	216.013	129.499	110.548	95.8548	139.817	468.614	2.90686	2.72716	1.14115	87.1391	76.9675	121.657	41.3644	54.2589	0.617391	0.473244	2.91219	
0	SHERPA_QCD4b	0.00304622	270.625	185.686	101.178	144.43	132.359	553.684	2.96823	2.89573	0.734527	77.9082	74.0945	154.469	49.8649	93.3629	0.625579	0.365324	1.51914	
0	SHERPA_QCD4b	0.00304622	229.78	190.712	39.5685	91.0393	106.221	740.854	3.74681	-3.11161	2.22744	147.131	56.7279	109.359	95.4904	41.7097	0.484065	0.435982	3.25131	
0	SHERPA_QCD4b	0.00304622	233.873	87.7568	148.343	120.608	138.746	412.35	2.99863	2.96261	0.309008	90.0745	83.3975	69.4489	46.5498	75.6929	0.534865	0.380092	1.70124	
0	SHERPA_QCD4b	0.00304622	216.56	99.2221	119.733	105.05	121.797	392.99	3.02426	-2.97887	0.649196	112.321	61.6415	55.857	44.2539	59.8366	0.610273	0.40695	1.99826	
0	SHERPA_QCD4b	3.80778e-05	244.532	126.794	258.979	96.511	135.641	660.33	2.70015	-1.71323	2.47612	92.3407	71.4328	108.018	74.7829	40.6693	0.636255	0.405404	3.0004	
0	SHERPA_QCD4b	0.243698	221.576	197.473	26.2713	113.953	109.522	489.112	3.13169	-3.09163	0.557507	102.291	52.3488	124.061	89.2726	35.3772	0.699584	0.400969	1.77149	
0	SHERPA_QCD4b	0.243698	226.927	223.123	6.06261	106.683	152.875	1194.91	4.29025	-3.12062	3.20475	79.1026	75.8419	178.286	64.8603	62.7525	0.534698	0.344207	1.78577	
0	SHERPA_QCD4b	0.00304622	209.474	141.986	67.5011	90.83	127.285	429.224	3.18088	-3.13394	0.400571	75.9364	71.9848	94.791	70.6718	48.6709	0.581582	0.322465	1.97409	
0	SHERPA_QCD4b	0.00304622	253.912	117.889	137.003	151.46	161.61	478.122	3.05158	3.04699	0.461677	107.563	98.7415	131.084	61.9378	108.612	0.3689	0.457582	1.52272	
0	SHERPA_QCD4b	3.80778e-05	229.508	113.459	192.714	108.731	143.988	392.606	2.14808	-2.14775	0.11512	129.565	70.0354	91.2718	87.0689	75.7841	0.225651	0.16218	0.79867	
0	SHERPA_QCD4b	0.00304622	269.574	209.147	80.6349	141.42	127.606	555.772	2.94673	2.91626	0.48936	128.066	53.9561	115.514	97.9757	66.2483	0.569103	0.336637	1.45366	
0	SHERPA_QCD4b	0.00304622	215.925	52.0538	165.756	112.6	152.883	423.29	3.07278	2.90592	0.663224	129.052	74.2086	101.094	57.1279	87.6072	0.367971	0.134374	0.581643	
0	SHERPA_QCD4b	3.80778e-05	281.403	168.564	113.48	130.763	115.335	531.919	3.16169	-3.08627	0.808193	132.373	95.1874	157.065	41.9743	93.2332	0.441246	0.287792	1.54045	
0	SHERPA_QCD4b	0.00304622	238.705	144.321	168.592	119.479	108.397	556.26	2.82366	2.36995	1.65612	129.498	85.4958	115.486	43.0867	84.9574	0.292596	0.26227	1.24847	
0	SHERPA_QCD4b	0.00304622	267.178	225.442	43.364	88.708	123.904	563.882	3.15686	-3.09363	0.653779	148.024	55.1396	146.61	84.3048	29.3445	0.621934	0.252361	2.5547	
0	SHERPA_QCD4b	3.80778e-05	259.707	183.362	118.123	100.106	158.074	511.066	2.73717	2.72555	0.093122	119.648	83.1991	93.8716	89.6333	41.6045	0.702228	0.382792	2.92479	
0	SHERPA_QCD4b	0.00304622	314.345	214.87	110.582	118.101	93.8444	568.762	2.97773	2.95547	0.3869	146.188	124.44	168.004	64.5403	61.1477	0.734133	0.297421	2.35974	
0	SHERPA_QCD4b	0.00304622	242.79	223.453	19.4194	102.645	133.273	551.726	3.20152	-3.13391	0.682739	122.498	73.8117	188.948	63.8802	35.5243	0.615563	0.428882	2.75583	
0	SHERPA_QCD4b	0.00304622	240.3	146.952	98.5287	121.5	118.861	524.553	3.18771	2.97361	1.3503	122.375	50.1963	75.6094	73.9471	45.2457	0.572229	0.40642	1.81382	
0	SHERPA_QCD4b	0.00304622	213.806	170.369	50.2158	102.487	99.9906	479.446	3.14978	-3.00948	0.971616	103.592	67.7754	142.675	48.878	64.2066	0.526472	0.420756	2.17168	
0	SHERPA_QCD4b	0.00304622	209.356	125.568	91.9361	130.779	144.953	847.019	3.88713	2.90768	3.10868	116.513	60.8696	82.1169	46.8118	81.4536	0.330733	0.399255	1.28849	
0	SHERPA_QCD4b	0.00304622	210.351	174.613	42.1463	100.884	117.133	480.42	3.13695	3.02496	0.78239	95.3372	53.3176	135.107	69.3712	43.8398	0.507956	0.294448	1.54003	
0	SHERPA_QCD4b	0.243698	252.413	141.43	114.192	90.3337	98.3028	524.868	3.28131	2.99918	1.40424	130.442	90.1386	82.0158	59.4444	57.7587	0.402719	0.248791	2.15759	
0	SHERPA_QCD4b	3.80778e-05	237.261	97.9381	140.648	141.887	102.56	734.245	3.89156	-3.01514	2.92255	94.5151	53.3674	90.0544	40.4905	64.2494	0.638966	0.413134	1.40417	
0	SHERPA_QCD4b	0.00304622	222.083	131.129	150.552	103.403	131.805	414.033	2.46048	-2.42322	0.655308	115.344	56.5159	94.1538	63.2297	61.7831	0.46842	0.303108	1.59148	
0	SHERPA_QCD4b	0.00304622	271.061	237.743	35.7106	111.533	123.821	635.744	3.25732	-3.09097	1.12799	198.594	50.1958	134.874	103.201	41.6603	0.490358	0.283378	1.96186	
0	SHERPA_QCD4b	3.80778e-05	253.147	164.325	107.686	114.784	92.1904	992.769	4.00578	2.84196	3.02107	127.983	59.4821	138.128	45.7364	42.6266	0.62222	0.357237	1.99756	
0	SHERPA_QCD4b	4.75972e-07	222.456	82.2398	156.923	125.742	132.303	387.632	2.64155	2.61461	0.802573	115.848	54.7311	101.386	48.5978	82.7723	0.46945	0.390591	1.53609	
0	SHERPA_QCD4b	0.243698	201.415	92.2093	114.69	87.427	133.328	364.323	2.88474	2.88373	0.510735	109.044	65.5819	63.0259	57.8524	46.2332	0.547829	0.381075	2.39567	
0	SHERPA_QCD4b	0.00304622	280.739	250.041	39.1291	117.693	150.887	646.405	3.15895	3.04998	0.92988	223.972	52.2229	167.031	118.979	45.0821	0.293164	0.268234	1.7569	
0	SHERPA_QCD4b	0.00304622	275.76	262.289	24.6055	124.074	135.005	890.035	3.61026	-3.06501	2.00219	140.76	78.6679	168.561	95.1355	54.3337	0.619746	0.338235	1.89817	
0	SHERPA_QCD4b	0.243698	211.441	153.444	87.1494	93.9558	148.401	828.336	3.72508	2.77846	2.84454	125.166	56.488	113.706	86.0286	36.5314	0.587078	0.48999	2.92097	
0	SHERPA_QCD4b	0.243698	292.968	125.651	181.216	109.509	91.9956	442.259	2.80921	-2.77682	0.466069	199.545	59.7244	65.792	60.7686	49.8132	0.474796	0.387653	3.07011	
0	SHERPA_QCD4b	0.243698	217.325	152.947	64.9496	91.339	89.4314	412.558	3.10946	3.09442	0.298232	131.575	60.9095	129.028	41.4858	48.8198	0.387644	0.382067	2.46729	
0	SHERPA_QCD4b	0.00304622	251.773	209.021	45.0382	111.727	124.884	941.636	3.91134	-3.07983	2.58988	164.372	57.337	121.312	89.9292	43.0936	0.531631	0.406374	2.3684	
0	SHERPA_QCD4b	0.243698	234.962	175.851	59.9877	98.874	164.702	552.032	3.23995	3.09134	1.13714	133.67	74.0817	119.707	83.8473	56.8319	0.50682	0.322024	2.08614	
0	SHERPA_QCD4b	0.00304622	224.974	139.325	85.6731	90.4345	146.891	527.786	3.37208	-3.13002	1.43649	129.796	67.3243	81.2819	58.5343	42.7008	0.518021	0.412401	2.89851	
0	SHERPA_QCD4b	0.00304622	214.247	155.048	86.387	109.388	140.204	735.026	3.53823	2.79466	2.39516	130.01	54.1535	87.1481	74.2736	55.1148	0.396402	0.402496	1.7811	
0	SHERPA_QCD4b	0.00304622	211.368	167.82	46.651	92.4111	127.204	445.668	3.07296	-3.05274	0.470924	104.454	52.9982	137.06	52.8959	30.3859	0.816077	0.466353	2.85942	
