# signal source weight pt_H0 pt_H1 pt_HH m_H0 m_H1 m_HH dR_HH dPhi_HH dEta_HH pt_H0_sub0 pt_H0_sub1 pt_H1_sub0 pt_H1_sub1 split12_fj1 split12_fj2 tau21_fj1 tau21_fj2 C2_fj1 C2_fj2 D2_fj1 D2_fj2
0	SHERPA_QCD4b	0.00304622	279.335	261.599	18.0269	128.932	97.125	586.571	3.12999	3.12967	0.061309	164.068	65.1348	177.029	54.8262	56.1936	30.405	0.695835	0.684434	0.504719	0.439544	2.73802	3.79655	
0	SHERPA_QCD4b	0.00304622	315.446	294.386	29.6675	96.7302	123.995	754.473	3.27288	-3.07301	1.17198	221.287	71.3704	171.908	113.665	39.6744	78.3532	0.413256	0.374413	0.279205	0.259164	3.62004	1.7061	
0	SHERPA_QCD4b	4.75972e-07	360.884	311.242	266.483	153.563	118.998	702.87	2.4002	-2.33902	0.566646	183.644	71.9616	187.819	61.182	45.4553	42.0011	0.700494	0.638018	0.361841	0.253087	2.2808	2.01754	
0	SHERPA_QCD4b	0.00380778	247.805	227.304	106.543	130.605	121.162	527.207	2.69789	-2.69742	0.0546	119.606	87.1424	97.9758	69.8331	85.441	62.2292	0.448969	0.664352	0.356748	0.469738	1.53694	2.04676	
0	SHERPA_QCD4b	0.00304622	238.648	215.882	23.3388	101.091	101.343	505.708	3.14098	3.11896	0.380842	103.491	89.7205	107.214	63.6852	70.8774	52.1881	0.473037	0.71343	0.285118	0.447658	1.74902	2.33873	
0	SHERPA_QCD4b	0.243698	242.873	206.998	36.4919	113.953	129.168	605.899	3.33497	-3.1118	1.3384	134.607	92.5984	74.6488	56.3774	82.3034	56.2332	0.242764	0.4725	0.205303	0.446496	1.1096	1.44444	
0	SHERPA_QCD4b	0.00304622	268.943	204.254	65.3681	123.354	130.867	589.726	3.22931	-3.10149	1.02658	123.797	66.552	65.2308	62.5129	38.3227	84.2663	0.845975	0.524953	0.441205	0.459981	2.44669	1.36959	
0	SHERPA_QCD4b	0.243698	359.31	288.467	124.678	157.308	107.865	730.289	2.90304	2.82156	0.722734	228.307	118.049	124.571	114.707	98.2807	70.0383	0.308997	0.489365	0.107006	0.360151	0.626498	2.93934	
0	SHERPA_QCD4b	0.0304622	329.345	258.949	74.4391	160.667	149.94	1649.58	4.37348	3.0587	3.3571	201.555	58.7941	115.293	65.1812	105.168	79.1215	0.360463	0.505773	0.22186	0.352294	1.06095	1.22615	
0	SHERPA_QCD4b	0.243698	452.752	414.214	109.783	146.51	143.756	1878.55	3.96582	-2.90366	2.79268	344.405	66.9317	333.735	63.3347	35.1113	57.887	0.669166	0.266699	0.366867	0.22015	3.70377	2.00459	
