0.000000e+00	1.000000e+00	1.120407e+04	1.120407e+01	1.120407e+01
5.000000e+00	6.000000e+00	1.162332e+03	3.608719e+00	3.608719e+00
6.000000e+00	7.000000e+00	1.817942e+02	8.832278e-01	8.832278e-01
7.000000e+00    8.000000e+00    1.076142e+02    5.298170e-01    5.298170e-01
