0.000000e+00	1.000000e+00	4.005115e+03	4.005115e+00	4.005115e+00
5.000000e+00	6.000000e+00	1.412884e+02	7.522476e-01	7.522476e-01
6.000000e+00	7.000000e+00	1.293793e+01	1.445953e-01	1.445953e-01
7.000000e+00    8.000000e+00    1.173734e+01    9.907130e-02    9.907130e-02
