# signal source weight pt_H0 pt_H1 pt_HH m_H0 m_H1 m_HH dR_HH dPhi_HH dEta_HH chi_HH pt_H0_sub0 pt_H0_sub1 pt_H1_sub0 pt_H1_sub1 split12_fj1 split12_fj2 tau21_fj1 tau21_fj2 C2_fj1 C2_fj2 D2_fj1 D2_fj2
1	diHiggs_LAM9	3.1547e-07	335.739	297.319	66.9077	142.021	85.5322	713.315	3.05154	-2.968	0.761593	2.0322	236.668	81.522	177.898	91.9059	69.9399	50.4632	0.330505	0.649423	0.259577	0.157713	1.60768	1.98661	
1	diHiggs_LAM9	0.00201901	339.204	322.672	16.8336	130.502	125.813	721.072	3.15258	3.132	0.38316	1.43271	243.163	117.257	190.98	138.374	90.3026	105.28	0.158936	0.0787865	0.022105	0.0152166	0.163609	0.108508	
1	diHiggs_LAM9	3.1547e-07	353.801	321.97	217.29	136.022	144.103	1005.36	3.0441	2.49345	1.8349	5.73283	243.366	117.554	101.378	99.1115	95.3276	100.15	0.106606	0.724952	0.0305005	0.26247	0.226329	1.44327	
1	diHiggs_LAM9	3.1547e-07	599.694	463.593	137.117	138.755	143.575	1122.61	3.14529	-3.11	0.490395	1.59975	501.804	107.434	416.856	54.7252	63.3753	48.2972	0.166606	0.199613	0.0179933	0.139468	0.348452	1.49351	
1	diHiggs_LAM9	3.1547e-07	331.093	293.522	197.12	115.264	128.199	701.708	2.64299	2.51044	0.887969	2.28527	241.224	72.0859	189.817	100.387	58.9701	92.2965	0.247452	0.16539	0.198684	0.0902429	1.7536	0.515966	
1	diHiggs_LAM9	0.00201901	322.466	243.124	108.682	143.67	122.51	795.082	3.23537	2.87554	1.61128	4.40549	184.462	118.763	155.074	66.2255	111.019	73.8526	0.225427	0.345344	0.0654231	0.243554	0.355201	1.10824	
1	diHiggs_LAM9	0.00201901	238.754	213.137	273.024	112.253	119.664	455.035	1.94088	1.84837	0.620953	1.80772	177.643	55.1503	112.42	64.0367	69.3838	104.284	0.298871	0.458606	0.08238	0.244306	0.425707	0.923417	
1	diHiggs_LAM9	0.00201901	307.313	294.959	410.466	124.035	120.984	548.805	1.76796	1.64234	0.663311	1.92422	198.357	99.4106	173.374	123.18	85.4221	97.3017	0.0962087	0.241336	0.03215	0.0530186	0.210964	0.347419	
1	diHiggs_LAM9	0.00201901	320.462	260.677	214.742	132.052	123.376	647.756	2.53223	-2.41191	0.806158	2.16257	239.375	71.854	174.674	108.751	78.0647	100.847	0.118701	0.048824	0.0343286	0.0207307	0.220633	0.106367	
1	diHiggs_LAM9	3.1547e-07	437.084	392.927	44.2499	121.867	90.6492	862.401	3.14443	-3.13469	0.255327	1.28045	243.985	202.546	289.029	92.8571	108.841	43.5374	0.0196283	0.451176	0.00966829	0.216903	0.132286	4.18522	
1	diHiggs_LAM9	2.52376e-05	328.217	306.319	160.872	141.825	97.1813	659.635	2.63364	2.63351	0.0121273	1.02594	198.179	116.712	131.887	108.923	93.8973	45.6909	0.264919	0.6791	0.216477	0.191467	1.29748	2.0286	
1	diHiggs_LAM9	0.00201901	363.032	354.185	10.4989	127.349	132.603	765.626	3.13049	3.12583	0.176844	1.18628	242.566	122.363	213.958	137.937	85.5282	102.461	0.146137	0.0325241	0.0479321	0.0187586	0.416928	0.143838	
1	diHiggs_LAM9	3.1547e-07	539.64	370.122	173.584	145.893	107.09	1494.84	3.71562	-3.05799	2.16867	8.253	460.141	88.4698	238.891	130.845	63.4065	68.797	0.237122	0.206875	0.0270412	0.195664	0.382343	2.47269	
1	diHiggs_LAM9	3.94338e-09	340.015	309.477	86.2747	106.783	107.842	698.82	2.93225	2.8922	0.478451	1.62086	216.461	85.3423	181.412	135.645	50.6986	87.5953	0.599789	0.242359	0.269102	0.0583087	2.93984	0.522171	
1	diHiggs_LAM9	3.94338e-09	214.501	213.423	88.8436	108.731	97.1627	800.949	3.52726	2.72335	2.39057	9.40877	129.918	66.0269	100.813	70.0191	66.8042	59.0663	0.212279	0.426973	0.0806553	0.124571	0.359462	0.68374	
1	diHiggs_LAM9	3.94338e-09	306.263	259.451	50.162	89.3952	85.511	618.375	3.13876	3.07764	0.632845	1.85224	197.731	88.0914	138.774	92.6866	43.1442	60.6956	0.525144	0.358366	0.234727	0.17185	3.87847	1.67712	
1	diHiggs_LAM9	0.00201901	411.75	305.993	169.727	133.477	136.604	1085.3	3.30315	-2.76539	1.8899	6.08913	316.633	79.7512	201.408	73.6148	67.487	83.4638	0.153848	0.391414	0.0435392	0.179605	0.447243	1.00216	
1	diHiggs_LAM9	0.00201901	362.169	309.75	52.8818	131.631	120.34	805.944	3.27525	-3.12075	1.00899	2.7023	224.384	159.305	243.824	51.9925	112.815	49.0574	0.0141364	0.353797	0.00181278	0.0848804	0.0149644	0.61384	
1	diHiggs_LAM9	2.52376e-05	297.087	295.35	81.7963	110.148	142.879	680.673	2.95043	-2.86463	0.693795	2.02652	121.621	96.5114	181.701	72.3233	50.0429	72.8767	0.568506	0.325067	0.184478	0.251156	1.4645	1.22663	
1	diHiggs_LAM9	0.00201901	280.5	230.911	49.6844	119.183	113.686	565.977	3.14314	3.12944	0.325357	1.34053	200.207	81.6151	150.373	77.2436	72.8274	74.2363	0.032483	0.116053	0.0241767	0.0721202	0.145605	0.335129	
1	diHiggs_LAM9	2.52376e-05	506.168	266.905	250.794	111.752	131.932	778	2.93912	2.93671	0.0533242	1.12613	457.925	50.8849	206.085	80.0703	33.8628	86.0186	0.392832	0.14601	0.072986	0.0477435	1.56856	0.224463	
1	diHiggs_LAM9	0.00201901	294.117	240.303	141.192	120.353	118.24	738.795	3.03106	2.64552	1.57062	4.39025	143.974	135.104	96.3811	64.8596	107.764	83.5182	0.21177	0.645634	0.0735623	0.376358	0.479528	1.76828	
1	diHiggs_LAM9	3.94338e-09	366.577	294.233	175.992	97.5015	111.651	674.331	2.65443	2.64809	0.153219	1.20117	294.172	70.8059	123.539	85.7578	46.3715	53.661	0.16499	0.538082	0.0515156	0.136562	0.754567	1.0505	
1	diHiggs_LAM9	2.52376e-05	298.71	233.615	286.381	123.868	106.433	505.596	2.03279	2.02943	0.132661	1.124	209.547	96.3116	122.615	106.338	83.7348	81.0568	0.0972922	0.252634	0.0193496	0.0766448	0.123406	0.495483	
