# signal source weight pt_H0 pt_H1 pt_HH m_H0 m_H1 m_HH dR_HH dPhi_HH dEta_HH chi_HH pt_H0_sub0 pt_H0_sub1 pt_H1_sub0 pt_H1_sub1 split12_fj1 split12_fj2 tau21_fj1 tau21_fj2 C2_fj1 C2_fj2 D2_fj1 D2_fj2
1	diHiggs_LAM-7	0.00458919	404.315	357.584	317.558	123.907	121.51	788.303	2.39449	2.29002	0.698813	2.01289	298.808	114.453	289.771	68.8684	73.757	55.2874	0.137381	0.258424	0.0118483	0.119401	0.134343	1.1093	
1	diHiggs_LAM-7	5.73648e-05	252.268	226.289	30.8823	127.961	118.209	538.917	3.07565	-3.0717	0.16767	1.1687	152.871	121.033	135.261	58.952	112.651	93.5983	0.138425	0.212306	0.0316773	0.0671081	0.144407	0.276768	
1	diHiggs_LAM-7	7.1706e-07	472.744	412.937	60.705	148.038	160.935	937.527	3.1193	3.11804	0.10542	1.09276	228.356	212.259	337.244	89.1362	107.588	83.1663	0.522967	0.0213116	0.284151	0.0143718	3.05862	0.102259	
1	diHiggs_LAM-7	5.73648e-05	412.806	266.87	560.189	146.572	125.555	614.92	1.61988	1.23702	1.11412	2.8458	308.691	124.753	145.218	77.6465	92.329	59.4963	0.127043	0.44962	0.015615	0.10053	0.133231	0.512723	
1	diHiggs_LAM-7	8.96325e-09	372.249	283.542	143.712	117.251	114.06	695.916	2.82222	2.79179	0.445638	1.51189	288.222	50.38	187.965	62.8144	40.3664	65.0931	0.485341	0.524273	0.133056	0.174026	1.41354	1.17803	
1	diHiggs_LAM-7	7.1706e-07	354.642	351.569	369.554	103.949	95.4325	1197.35	3.04276	2.04021	2.31905	9.55844	229.841	120.132	246.035	71.5607	70.5685	53.9154	0.244184	0.543805	0.0678196	0.176549	0.834034	2.51933	
1	diHiggs_LAM-7	5.73648e-05	274.097	250.817	84.7083	146.758	127.398	593.867	2.8479	-2.8297	0.354818	1.37915	170.361	99.0119	186.657	72.6256	108.375	79.61	0.155992	0.169483	0.0458384	0.20415	0.183694	0.907489	
1	diHiggs_LAM-7	0.00458919	359.54	325.027	416.118	128.968	127.818	753.259	2.18095	1.83821	1.24274	3.23388	199.339	158.655	191.24	144.278	111.144	108.823	0.0469776	0.07668	0.0172523	0.0278763	0.141274	0.195642	
1	diHiggs_LAM-7	0.00458919	489.093	467.579	51.0075	119.908	145.879	1402.03	3.51644	3.04484	1.79923	5.80691	324.302	172.388	264.522	196.223	86.0356	117.386	0.0360271	0.117933	0.0232439	0.101752	0.402021	1.09111	
1	diHiggs_LAM-7	0.00458919	327.606	299.814	391.648	121.982	127.221	554.535	1.80771	-1.79579	0.204823	1.23033	226.716	115.797	199.161	83.5111	85.7907	88.9188	0.0891936	0.198086	0.0457211	0.0400499	0.358255	0.244497	
1	diHiggs_LAM-7	0.00458919	303.374	279.832	77.6132	159.407	121.451	643.527	2.88801	2.88708	0.0606	1.07613	199.58	99.7848	149.781	144.935	97.7306	114.162	0.258829	0.196049	0.198788	0.0368603	0.832971	0.22113	
1	diHiggs_LAM-7	0.00458919	483.274	245.784	238.725	126.721	126.528	747.743	3.08737	-3.07122	0.342884	1.37078	390.136	90.477	163.997	101.281	59.8044	99.2675	0.293076	0.0478445	0.028369	0.0170597	0.434683	0.0753614	
